seq	level	ref	datatype	occurrence	XPath
90840	3	cbc:LossRiskResponsibilityCode	Code	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cbc:LossRiskResponsibilityCode
90850	3	cbc:LossRisk	Text	0..n	/DebitNote/cac:Delivery/cac:DeliveryTerms/cbc:LossRisk
90860	3	cbc:Amount	Amount	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cbc:Amount
90870	3	cac:DeliveryLocation	LocationType	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation
90880	4	cbc:ID	Identifier	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cbc:ID
90890	4	cbc:Description	Text	0..n	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cbc:Description
90900	4	cbc:Conditions	Text	0..n	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cbc:Conditions
90910	4	cbc:CountrySubentity	Text	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cbc:CountrySubentity
90920	4	cbc:CountrySubentityCode	Code	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cbc:CountrySubentityCode
90930	4	cbc:LocationTypeCode	Code	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cbc:LocationTypeCode
90940	4	cbc:InformationURI	Identifier	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cbc:InformationURI
90950	4	cbc:Name	Name	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cbc:Name
90960	4	cac:ValidityPeriod	PeriodType	0..n	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:ValidityPeriod
90970	5	cbc:StartDate	Date	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:ValidityPeriod/cbc:StartDate
90980	5	cbc:StartTime	Time	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:ValidityPeriod/cbc:StartTime
90990	5	cbc:EndDate	Date	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:ValidityPeriod/cbc:EndDate
91000	5	cbc:EndTime	Time	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:ValidityPeriod/cbc:EndTime
91010	5	cbc:DurationMeasure	Measure	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:ValidityPeriod/cbc:DurationMeasure
91020	5	cbc:DescriptionCode	Code	0..n	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:ValidityPeriod/cbc:DescriptionCode
91030	5	cbc:Description	Text	0..n	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:ValidityPeriod/cbc:Description
91040	4	cac:Address	AddressType	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address
91050	5	cbc:ID	Identifier	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:ID
91060	5	cbc:AddressTypeCode	Code	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:AddressTypeCode
91070	5	cbc:AddressFormatCode	Code	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:AddressFormatCode
91080	5	cbc:Postbox	Text	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:Postbox
91090	5	cbc:Floor	Text	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:Floor
91100	5	cbc:Room	Text	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:Room
91110	5	cbc:StreetName	Name	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:StreetName
91120	5	cbc:AdditionalStreetName	Name	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:AdditionalStreetName
91130	5	cbc:BlockName	Name	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:BlockName
91140	5	cbc:BuildingName	Name	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:BuildingName
91150	5	cbc:BuildingNumber	Text	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:BuildingNumber
91160	5	cbc:InhouseMail	Text	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:InhouseMail
91170	5	cbc:Department	Text	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:Department
91180	5	cbc:MarkAttention	Text	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:MarkAttention
91190	5	cbc:MarkCare	Text	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:MarkCare
91200	5	cbc:PlotIdentification	Text	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:PlotIdentification
91210	5	cbc:CitySubdivisionName	Name	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:CitySubdivisionName
91220	5	cbc:CityName	Name	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:CityName
91230	5	cbc:PostalZone	Text	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:PostalZone
91240	5	cbc:CountrySubentity	Text	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:CountrySubentity
91250	5	cbc:CountrySubentityCode	Code	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:CountrySubentityCode
91260	5	cbc:Region	Text	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:Region
91270	5	cbc:District	Text	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:District
91280	5	cbc:TimezoneOffset	Text	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cbc:TimezoneOffset
91290	5	cac:AddressLine	AddressLineType	0..n	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cac:AddressLine
91300	5	cac:Country	CountryType	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cac:Country
91310	5	cac:LocationCoordinate	LocationCoordinateType	0..n	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:Address/cac:LocationCoordinate
91320	4	cac:SubsidiaryLocation	LocationType	0..n	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:SubsidiaryLocation
91330	4	cac:LocationCoordinate	LocationCoordinateType	0..n	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:LocationCoordinate
91340	5	cbc:CoordinateSystemCode	Code	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:LocationCoordinate/cbc:CoordinateSystemCode
91350	5	cbc:LatitudeDegreesMeasure	Measure	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:LocationCoordinate/cbc:LatitudeDegreesMeasure
91360	5	cbc:LatitudeMinutesMeasure	Measure	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:LocationCoordinate/cbc:LatitudeMinutesMeasure
91370	5	cbc:LatitudeDirectionCode	Code	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:LocationCoordinate/cbc:LatitudeDirectionCode
91380	5	cbc:LongitudeDegreesMeasure	Measure	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:LocationCoordinate/cbc:LongitudeDegreesMeasure
91390	5	cbc:LongitudeMinutesMeasure	Measure	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:LocationCoordinate/cbc:LongitudeMinutesMeasure
91400	5	cbc:LongitudeDirectionCode	Code	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:LocationCoordinate/cbc:LongitudeDirectionCode
91410	5	cbc:AltitudeMeasure	Measure	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:DeliveryLocation/cac:LocationCoordinate/cbc:AltitudeMeasure
91420	3	cac:AllowanceCharge	AllowanceChargeType	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge
91430	4	cbc:ID	Identifier	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cbc:ID
91440	4	cbc:ChargeIndicator	Indicator	1..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cbc:ChargeIndicator
91450	4	cbc:AllowanceChargeReasonCode	Code	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cbc:AllowanceChargeReasonCode
91460	4	cbc:AllowanceChargeReason	Text	0..n	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cbc:AllowanceChargeReason
91470	4	cbc:MultiplierFactorNumeric	Numeric	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cbc:MultiplierFactorNumeric
91480	4	cbc:PrepaidIndicator	Indicator	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cbc:PrepaidIndicator
91490	4	cbc:SequenceNumeric	Numeric	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cbc:SequenceNumeric
91500	4	cbc:Amount	Amount	1..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cbc:Amount
91510	4	cbc:BaseAmount	Amount	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cbc:BaseAmount
91520	4	cbc:AccountingCostCode	Code	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cbc:AccountingCostCode
91530	4	cbc:AccountingCost	Text	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cbc:AccountingCost
91540	4	cbc:PerUnitAmount	Amount	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cbc:PerUnitAmount
91550	4	cac:TaxCategory	TaxCategoryType	0..n	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:TaxCategory
91560	5	cbc:ID	Identifier	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:TaxCategory/cbc:ID
91570	5	cbc:Name	Name	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:TaxCategory/cbc:Name
91580	5	cbc:Percent	Percent	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:TaxCategory/cbc:Percent
91590	5	cbc:BaseUnitMeasure	Measure	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:TaxCategory/cbc:BaseUnitMeasure
91600	5	cbc:PerUnitAmount	Amount	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:TaxCategory/cbc:PerUnitAmount
91610	5	cbc:TaxExemptionReasonCode	Code	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:TaxCategory/cbc:TaxExemptionReasonCode
91620	5	cbc:TaxExemptionReason	Text	0..n	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:TaxCategory/cbc:TaxExemptionReason
91630	5	cbc:TierRange	Text	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:TaxCategory/cbc:TierRange
91640	5	cbc:TierRatePercent	Percent	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:TaxCategory/cbc:TierRatePercent
91650	5	cac:TaxScheme	TaxSchemeType	1..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:TaxCategory/cac:TaxScheme
91660	4	cac:TaxTotal	TaxTotalType	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:TaxTotal
91670	5	cbc:TaxAmount	Amount	1..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:TaxTotal/cbc:TaxAmount
91680	5	cbc:RoundingAmount	Amount	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:TaxTotal/cbc:RoundingAmount
91690	5	cbc:TaxEvidenceIndicator	Indicator	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:TaxTotal/cbc:TaxEvidenceIndicator
91700	5	cbc:TaxIncludedIndicator	Indicator	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:TaxTotal/cbc:TaxIncludedIndicator
91710	5	cac:TaxSubtotal	TaxSubtotalType	0..n	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:TaxTotal/cac:TaxSubtotal
91720	4	cac:PaymentMeans	PaymentMeansType	0..n	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:PaymentMeans
91730	5	cbc:ID	Identifier	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:PaymentMeans/cbc:ID
91740	5	cbc:PaymentMeansCode	Code	1..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:PaymentMeans/cbc:PaymentMeansCode
91750	5	cbc:PaymentDueDate	Date	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:PaymentMeans/cbc:PaymentDueDate
91760	5	cbc:PaymentChannelCode	Code	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:PaymentMeans/cbc:PaymentChannelCode
91770	5	cbc:InstructionID	Identifier	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:PaymentMeans/cbc:InstructionID
91780	5	cbc:InstructionNote	Text	0..n	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:PaymentMeans/cbc:InstructionNote
91790	5	cbc:PaymentID	Identifier	0..n	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:PaymentMeans/cbc:PaymentID
91800	5	cac:CardAccount	CardAccountType	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:PaymentMeans/cac:CardAccount
91810	5	cac:PayerFinancialAccount	FinancialAccountType	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:PaymentMeans/cac:PayerFinancialAccount
91820	5	cac:PayeeFinancialAccount	FinancialAccountType	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:PaymentMeans/cac:PayeeFinancialAccount
91830	5	cac:CreditAccount	CreditAccountType	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:PaymentMeans/cac:CreditAccount
91840	5	cac:PaymentMandate	PaymentMandateType	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate
91850	5	cac:TradeFinancing	TradeFinancingType	0..1	/DebitNote/cac:Delivery/cac:DeliveryTerms/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing
91860	2	cac:MinimumDeliveryUnit	DeliveryUnitType	0..1	/DebitNote/cac:Delivery/cac:MinimumDeliveryUnit
91870	3	cbc:BatchQuantity	Quantity	1..1	/DebitNote/cac:Delivery/cac:MinimumDeliveryUnit/cbc:BatchQuantity
91880	3	cbc:ConsumerUnitQuantity	Quantity	0..1	/DebitNote/cac:Delivery/cac:MinimumDeliveryUnit/cbc:ConsumerUnitQuantity
91890	3	cbc:HazardousRiskIndicator	Indicator	0..1	/DebitNote/cac:Delivery/cac:MinimumDeliveryUnit/cbc:HazardousRiskIndicator
91900	2	cac:MaximumDeliveryUnit	DeliveryUnitType	0..1	/DebitNote/cac:Delivery/cac:MaximumDeliveryUnit
91910	3	cbc:BatchQuantity	Quantity	1..1	/DebitNote/cac:Delivery/cac:MaximumDeliveryUnit/cbc:BatchQuantity
91920	3	cbc:ConsumerUnitQuantity	Quantity	0..1	/DebitNote/cac:Delivery/cac:MaximumDeliveryUnit/cbc:ConsumerUnitQuantity
91930	3	cbc:HazardousRiskIndicator	Indicator	0..1	/DebitNote/cac:Delivery/cac:MaximumDeliveryUnit/cbc:HazardousRiskIndicator
91940	2	cac:Shipment	ShipmentType	0..1	/DebitNote/cac:Delivery/cac:Shipment
91950	3	cbc:ID	Identifier	1..1	/DebitNote/cac:Delivery/cac:Shipment/cbc:ID
91960	3	cbc:ShippingPriorityLevelCode	Code	0..1	/DebitNote/cac:Delivery/cac:Shipment/cbc:ShippingPriorityLevelCode
91970	3	cbc:HandlingCode	Code	0..1	/DebitNote/cac:Delivery/cac:Shipment/cbc:HandlingCode
91980	3	cbc:HandlingInstructions	Text	0..n	/DebitNote/cac:Delivery/cac:Shipment/cbc:HandlingInstructions
91990	3	cbc:Information	Text	0..n	/DebitNote/cac:Delivery/cac:Shipment/cbc:Information
92000	3	cbc:GrossWeightMeasure	Measure	0..1	/DebitNote/cac:Delivery/cac:Shipment/cbc:GrossWeightMeasure
92010	3	cbc:NetWeightMeasure	Measure	0..1	/DebitNote/cac:Delivery/cac:Shipment/cbc:NetWeightMeasure
92020	3	cbc:NetNetWeightMeasure	Measure	0..1	/DebitNote/cac:Delivery/cac:Shipment/cbc:NetNetWeightMeasure
92030	3	cbc:GrossVolumeMeasure	Measure	0..1	/DebitNote/cac:Delivery/cac:Shipment/cbc:GrossVolumeMeasure
92040	3	cbc:NetVolumeMeasure	Measure	0..1	/DebitNote/cac:Delivery/cac:Shipment/cbc:NetVolumeMeasure
92050	3	cbc:TotalGoodsItemQuantity	Quantity	0..1	/DebitNote/cac:Delivery/cac:Shipment/cbc:TotalGoodsItemQuantity
92060	3	cbc:TotalTransportHandlingUnitQuantity	Quantity	0..1	/DebitNote/cac:Delivery/cac:Shipment/cbc:TotalTransportHandlingUnitQuantity
92070	3	cbc:InsuranceValueAmount	Amount	0..1	/DebitNote/cac:Delivery/cac:Shipment/cbc:InsuranceValueAmount
92080	3	cbc:DeclaredCustomsValueAmount	Amount	0..1	/DebitNote/cac:Delivery/cac:Shipment/cbc:DeclaredCustomsValueAmount
92090	3	cbc:DeclaredForCarriageValueAmount	Amount	0..1	/DebitNote/cac:Delivery/cac:Shipment/cbc:DeclaredForCarriageValueAmount
92100	3	cbc:DeclaredStatisticsValueAmount	Amount	0..1	/DebitNote/cac:Delivery/cac:Shipment/cbc:DeclaredStatisticsValueAmount
92110	3	cbc:FreeOnBoardValueAmount	Amount	0..1	/DebitNote/cac:Delivery/cac:Shipment/cbc:FreeOnBoardValueAmount
92120	3	cbc:SpecialInstructions	Text	0..n	/DebitNote/cac:Delivery/cac:Shipment/cbc:SpecialInstructions
92130	3	cbc:DeliveryInstructions	Text	0..n	/DebitNote/cac:Delivery/cac:Shipment/cbc:DeliveryInstructions
92140	3	cbc:SplitConsignmentIndicator	Indicator	0..1	/DebitNote/cac:Delivery/cac:Shipment/cbc:SplitConsignmentIndicator
92150	3	cbc:ConsignmentQuantity	Quantity	0..1	/DebitNote/cac:Delivery/cac:Shipment/cbc:ConsignmentQuantity
92160	3	cac:Consignment	ConsignmentType	0..n	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment
92170	4	cbc:ID	Identifier	1..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:ID
92180	4	cbc:CarrierAssignedID	Identifier	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:CarrierAssignedID
92190	4	cbc:ConsigneeAssignedID	Identifier	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:ConsigneeAssignedID
92200	4	cbc:ConsignorAssignedID	Identifier	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:ConsignorAssignedID
92210	4	cbc:FreightForwarderAssignedID	Identifier	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:FreightForwarderAssignedID
92220	4	cbc:BrokerAssignedID	Identifier	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:BrokerAssignedID
92230	4	cbc:ContractedCarrierAssignedID	Identifier	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:ContractedCarrierAssignedID
92240	4	cbc:PerformingCarrierAssignedID	Identifier	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:PerformingCarrierAssignedID
92250	4	cbc:SummaryDescription	Text	0..n	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:SummaryDescription
92260	4	cbc:TotalInvoiceAmount	Amount	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:TotalInvoiceAmount
92270	4	cbc:DeclaredCustomsValueAmount	Amount	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:DeclaredCustomsValueAmount
92280	4	cbc:TariffDescription	Text	0..n	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:TariffDescription
92290	4	cbc:TariffCode	Code	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:TariffCode
92300	4	cbc:InsurancePremiumAmount	Amount	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:InsurancePremiumAmount
92310	4	cbc:GrossWeightMeasure	Measure	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:GrossWeightMeasure
92320	4	cbc:NetWeightMeasure	Measure	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:NetWeightMeasure
92330	4	cbc:NetNetWeightMeasure	Measure	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:NetNetWeightMeasure
92340	4	cbc:ChargeableWeightMeasure	Measure	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:ChargeableWeightMeasure
92350	4	cbc:GrossVolumeMeasure	Measure	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:GrossVolumeMeasure
92360	4	cbc:NetVolumeMeasure	Measure	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:NetVolumeMeasure
92370	4	cbc:LoadingLengthMeasure	Measure	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:LoadingLengthMeasure
92380	4	cbc:Remarks	Text	0..n	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:Remarks
92390	4	cbc:HazardousRiskIndicator	Indicator	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:HazardousRiskIndicator
92400	4	cbc:AnimalFoodIndicator	Indicator	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:AnimalFoodIndicator
92410	4	cbc:HumanFoodIndicator	Indicator	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:HumanFoodIndicator
92420	4	cbc:LivestockIndicator	Indicator	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:LivestockIndicator
92430	4	cbc:BulkCargoIndicator	Indicator	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:BulkCargoIndicator
92440	4	cbc:ContainerizedIndicator	Indicator	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:ContainerizedIndicator
92450	4	cbc:GeneralCargoIndicator	Indicator	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:GeneralCargoIndicator
92460	4	cbc:SpecialSecurityIndicator	Indicator	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:SpecialSecurityIndicator
92470	4	cbc:ThirdPartyPayerIndicator	Indicator	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:ThirdPartyPayerIndicator
92480	4	cbc:CarrierServiceInstructions	Text	0..n	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:CarrierServiceInstructions
92490	4	cbc:CustomsClearanceServiceInstructions	Text	0..n	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:CustomsClearanceServiceInstructions
92500	4	cbc:ForwarderServiceInstructions	Text	0..n	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:ForwarderServiceInstructions
92510	4	cbc:SpecialServiceInstructions	Text	0..n	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:SpecialServiceInstructions
92520	4	cbc:SequenceID	Identifier	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:SequenceID
92530	4	cbc:ShippingPriorityLevelCode	Code	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:ShippingPriorityLevelCode
92540	4	cbc:HandlingCode	Code	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:HandlingCode
92550	4	cbc:HandlingInstructions	Text	0..n	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:HandlingInstructions
92560	4	cbc:Information	Text	0..n	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:Information
92570	4	cbc:TotalGoodsItemQuantity	Quantity	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:TotalGoodsItemQuantity
92580	4	cbc:TotalTransportHandlingUnitQuantity	Quantity	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:TotalTransportHandlingUnitQuantity
92590	4	cbc:InsuranceValueAmount	Amount	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:InsuranceValueAmount
92600	4	cbc:DeclaredForCarriageValueAmount	Amount	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:DeclaredForCarriageValueAmount
92610	4	cbc:DeclaredStatisticsValueAmount	Amount	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:DeclaredStatisticsValueAmount
92620	4	cbc:FreeOnBoardValueAmount	Amount	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:FreeOnBoardValueAmount
92630	4	cbc:SpecialInstructions	Text	0..n	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:SpecialInstructions
92640	4	cbc:SplitConsignmentIndicator	Indicator	0..1	/DebitNote/cac:Delivery/cac:Shipment/cac:Consignment/cbc:SplitConsignmentIndicator
