seq	level	ref	datatype	occurrence	XPath
42590	4	cbc:AccountTypeCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayerFinancialAccount/cbc:AccountTypeCode
42600	4	cbc:AccountFormatCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayerFinancialAccount/cbc:AccountFormatCode
42610	4	cbc:CurrencyCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayerFinancialAccount/cbc:CurrencyCode
42620	4	cbc:PaymentNote	Text	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayerFinancialAccount/cbc:PaymentNote
42630	4	cac:FinancialInstitutionBranch	BranchType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayerFinancialAccount/cac:FinancialInstitutionBranch
42640	5	cbc:ID	Identifier	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayerFinancialAccount/cac:FinancialInstitutionBranch/cbc:ID
42650	5	cbc:Name	Name	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayerFinancialAccount/cac:FinancialInstitutionBranch/cbc:Name
42660	5	cac:FinancialInstitution	FinancialInstitutionType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayerFinancialAccount/cac:FinancialInstitutionBranch/cac:FinancialInstitution
42670	5	cac:Address	AddressType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayerFinancialAccount/cac:FinancialInstitutionBranch/cac:Address
42680	4	cac:Country	CountryType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayerFinancialAccount/cac:Country
42690	5	cbc:IdentificationCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayerFinancialAccount/cac:Country/cbc:IdentificationCode
42700	5	cbc:Name	Name	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayerFinancialAccount/cac:Country/cbc:Name
42710	3	cac:PayeeFinancialAccount	FinancialAccountType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayeeFinancialAccount
42720	4	cbc:ID	Identifier	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayeeFinancialAccount/cbc:ID
42730	4	cbc:Name	Name	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayeeFinancialAccount/cbc:Name
42740	4	cbc:AliasName	Name	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayeeFinancialAccount/cbc:AliasName
42750	4	cbc:AccountTypeCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayeeFinancialAccount/cbc:AccountTypeCode
42760	4	cbc:AccountFormatCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayeeFinancialAccount/cbc:AccountFormatCode
42770	4	cbc:CurrencyCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayeeFinancialAccount/cbc:CurrencyCode
42780	4	cbc:PaymentNote	Text	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayeeFinancialAccount/cbc:PaymentNote
42790	4	cac:FinancialInstitutionBranch	BranchType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayeeFinancialAccount/cac:FinancialInstitutionBranch
42800	5	cbc:ID	Identifier	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayeeFinancialAccount/cac:FinancialInstitutionBranch/cbc:ID
42810	5	cbc:Name	Name	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayeeFinancialAccount/cac:FinancialInstitutionBranch/cbc:Name
42820	5	cac:FinancialInstitution	FinancialInstitutionType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayeeFinancialAccount/cac:FinancialInstitutionBranch/cac:FinancialInstitution
42830	5	cac:Address	AddressType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayeeFinancialAccount/cac:FinancialInstitutionBranch/cac:Address
42840	4	cac:Country	CountryType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayeeFinancialAccount/cac:Country
42850	5	cbc:IdentificationCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayeeFinancialAccount/cac:Country/cbc:IdentificationCode
42860	5	cbc:Name	Name	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PayeeFinancialAccount/cac:Country/cbc:Name
42870	3	cac:CreditAccount	CreditAccountType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:CreditAccount
42880	4	cbc:AccountID	Identifier	1..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:CreditAccount/cbc:AccountID
42890	3	cac:PaymentMandate	PaymentMandateType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate
42900	4	cbc:ID	Identifier	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cbc:ID
42910	4	cbc:MandateTypeCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cbc:MandateTypeCode
42920	4	cbc:MaximumPaymentInstructionsNumeric	Numeric	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cbc:MaximumPaymentInstructionsNumeric
42930	4	cbc:MaximumPaidAmount	Amount	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cbc:MaximumPaidAmount
42940	4	cbc:SignatureID	Identifier	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cbc:SignatureID
42950	4	cac:PayerParty	PartyType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerParty
42960	5	cbc:MarkCareIndicator	Indicator	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerParty/cbc:MarkCareIndicator
42970	5	cbc:MarkAttentionIndicator	Indicator	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerParty/cbc:MarkAttentionIndicator
42980	5	cbc:WebsiteURI	Identifier	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerParty/cbc:WebsiteURI
42990	5	cbc:LogoReferenceID	Identifier	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerParty/cbc:LogoReferenceID
43000	5	cbc:EndpointID	Identifier	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerParty/cbc:EndpointID
43010	5	cbc:IndustryClassificationCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerParty/cbc:IndustryClassificationCode
43020	5	cac:PartyIdentification	PartyIdentificationType	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerParty/cac:PartyIdentification
43030	5	cac:PartyName	PartyNameType	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerParty/cac:PartyName
43040	5	cac:Language	LanguageType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerParty/cac:Language
43050	5	cac:PostalAddress	AddressType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerParty/cac:PostalAddress
43060	5	cac:PhysicalLocation	LocationType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerParty/cac:PhysicalLocation
43070	5	cac:PartyTaxScheme	PartyTaxSchemeType	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerParty/cac:PartyTaxScheme
43080	5	cac:PartyLegalEntity	PartyLegalEntityType	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerParty/cac:PartyLegalEntity
43090	5	cac:Contact	ContactType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerParty/cac:Contact
43100	5	cac:Person	PersonType	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerParty/cac:Person
43110	5	cac:AgentParty	PartyType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerParty/cac:AgentParty
43120	5	cac:ServiceProviderParty	ServiceProviderPartyType	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerParty/cac:ServiceProviderParty
43130	5	cac:PowerOfAttorney	PowerOfAttorneyType	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerParty/cac:PowerOfAttorney
43140	5	cac:FinancialAccount	FinancialAccountType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerParty/cac:FinancialAccount
43150	4	cac:PayerFinancialAccount	FinancialAccountType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerFinancialAccount
43160	5	cbc:ID	Identifier	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerFinancialAccount/cbc:ID
43170	5	cbc:Name	Name	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerFinancialAccount/cbc:Name
43180	5	cbc:AliasName	Name	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerFinancialAccount/cbc:AliasName
43190	5	cbc:AccountTypeCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerFinancialAccount/cbc:AccountTypeCode
43200	5	cbc:AccountFormatCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerFinancialAccount/cbc:AccountFormatCode
43210	5	cbc:CurrencyCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerFinancialAccount/cbc:CurrencyCode
43220	5	cbc:PaymentNote	Text	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerFinancialAccount/cbc:PaymentNote
43230	5	cac:FinancialInstitutionBranch	BranchType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerFinancialAccount/cac:FinancialInstitutionBranch
43240	5	cac:Country	CountryType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PayerFinancialAccount/cac:Country
43250	4	cac:ValidityPeriod	PeriodType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:ValidityPeriod
43260	5	cbc:StartDate	Date	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:ValidityPeriod/cbc:StartDate
43270	5	cbc:StartTime	Time	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:ValidityPeriod/cbc:StartTime
43280	5	cbc:EndDate	Date	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:ValidityPeriod/cbc:EndDate
43290	5	cbc:EndTime	Time	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:ValidityPeriod/cbc:EndTime
43300	5	cbc:DurationMeasure	Measure	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:ValidityPeriod/cbc:DurationMeasure
43310	5	cbc:DescriptionCode	Code	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:ValidityPeriod/cbc:DescriptionCode
43320	5	cbc:Description	Text	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:ValidityPeriod/cbc:Description
43330	4	cac:PaymentReversalPeriod	PeriodType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PaymentReversalPeriod
43340	5	cbc:StartDate	Date	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PaymentReversalPeriod/cbc:StartDate
43350	5	cbc:StartTime	Time	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PaymentReversalPeriod/cbc:StartTime
43360	5	cbc:EndDate	Date	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PaymentReversalPeriod/cbc:EndDate
43370	5	cbc:EndTime	Time	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PaymentReversalPeriod/cbc:EndTime
43380	5	cbc:DurationMeasure	Measure	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PaymentReversalPeriod/cbc:DurationMeasure
43390	5	cbc:DescriptionCode	Code	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PaymentReversalPeriod/cbc:DescriptionCode
43400	5	cbc:Description	Text	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:PaymentReversalPeriod/cbc:Description
43410	4	cac:Clause	ClauseType	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:Clause
43420	5	cbc:ID	Identifier	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:Clause/cbc:ID
43430	5	cbc:Content	Text	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:PaymentMandate/cac:Clause/cbc:Content
43440	3	cac:TradeFinancing	TradeFinancingType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing
43450	4	cbc:ID	Identifier	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cbc:ID
43460	4	cbc:FinancingInstrumentCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cbc:FinancingInstrumentCode
43470	4	cac:ContractDocumentReference	DocumentReferenceType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:ContractDocumentReference
43480	5	cbc:ID	Identifier	1..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:ContractDocumentReference/cbc:ID
43490	5	cbc:CopyIndicator	Indicator	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:ContractDocumentReference/cbc:CopyIndicator
43500	5	cbc:UUID	Identifier	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:ContractDocumentReference/cbc:UUID
43510	5	cbc:IssueDate	Date	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:ContractDocumentReference/cbc:IssueDate
43520	5	cbc:IssueTime	Time	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:ContractDocumentReference/cbc:IssueTime
43530	5	cbc:DocumentTypeCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:ContractDocumentReference/cbc:DocumentTypeCode
43540	5	cbc:DocumentType	Text	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:ContractDocumentReference/cbc:DocumentType
43550	5	cbc:XPath	Text	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:ContractDocumentReference/cbc:XPath
43560	5	cbc:LanguageID	Identifier	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:ContractDocumentReference/cbc:LanguageID
43570	5	cbc:LocaleCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:ContractDocumentReference/cbc:LocaleCode
43580	5	cbc:VersionID	Identifier	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:ContractDocumentReference/cbc:VersionID
43590	5	cbc:DocumentStatusCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:ContractDocumentReference/cbc:DocumentStatusCode
43600	5	cbc:DocumentDescription	Text	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:ContractDocumentReference/cbc:DocumentDescription
43610	5	cac:Attachment	AttachmentType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:ContractDocumentReference/cac:Attachment
43620	5	cac:ValidityPeriod	PeriodType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:ContractDocumentReference/cac:ValidityPeriod
43630	5	cac:IssuerParty	PartyType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:ContractDocumentReference/cac:IssuerParty
43640	5	cac:ResultOfVerification	ResultOfVerificationType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:ContractDocumentReference/cac:ResultOfVerification
43650	4	cac:DocumentReference	DocumentReferenceType	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:DocumentReference
43660	5	cbc:ID	Identifier	1..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:DocumentReference/cbc:ID
43670	5	cbc:CopyIndicator	Indicator	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:DocumentReference/cbc:CopyIndicator
43680	5	cbc:UUID	Identifier	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:DocumentReference/cbc:UUID
43690	5	cbc:IssueDate	Date	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:DocumentReference/cbc:IssueDate
43700	5	cbc:IssueTime	Time	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:DocumentReference/cbc:IssueTime
43710	5	cbc:DocumentTypeCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:DocumentReference/cbc:DocumentTypeCode
43720	5	cbc:DocumentType	Text	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:DocumentReference/cbc:DocumentType
43730	5	cbc:XPath	Text	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:DocumentReference/cbc:XPath
43740	5	cbc:LanguageID	Identifier	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:DocumentReference/cbc:LanguageID
43750	5	cbc:LocaleCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:DocumentReference/cbc:LocaleCode
43760	5	cbc:VersionID	Identifier	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:DocumentReference/cbc:VersionID
43770	5	cbc:DocumentStatusCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:DocumentReference/cbc:DocumentStatusCode
43780	5	cbc:DocumentDescription	Text	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:DocumentReference/cbc:DocumentDescription
43790	5	cac:Attachment	AttachmentType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:DocumentReference/cac:Attachment
43800	5	cac:ValidityPeriod	PeriodType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:DocumentReference/cac:ValidityPeriod
43810	5	cac:IssuerParty	PartyType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:DocumentReference/cac:IssuerParty
43820	5	cac:ResultOfVerification	ResultOfVerificationType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:DocumentReference/cac:ResultOfVerification
43830	4	cac:FinancingParty	PartyType	1..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingParty
43840	5	cbc:MarkCareIndicator	Indicator	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingParty/cbc:MarkCareIndicator
43850	5	cbc:MarkAttentionIndicator	Indicator	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingParty/cbc:MarkAttentionIndicator
43860	5	cbc:WebsiteURI	Identifier	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingParty/cbc:WebsiteURI
43870	5	cbc:LogoReferenceID	Identifier	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingParty/cbc:LogoReferenceID
43880	5	cbc:EndpointID	Identifier	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingParty/cbc:EndpointID
43890	5	cbc:IndustryClassificationCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingParty/cbc:IndustryClassificationCode
43900	5	cac:PartyIdentification	PartyIdentificationType	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingParty/cac:PartyIdentification
43910	5	cac:PartyName	PartyNameType	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingParty/cac:PartyName
43920	5	cac:Language	LanguageType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingParty/cac:Language
43930	5	cac:PostalAddress	AddressType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingParty/cac:PostalAddress
43940	5	cac:PhysicalLocation	LocationType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingParty/cac:PhysicalLocation
43950	5	cac:PartyTaxScheme	PartyTaxSchemeType	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingParty/cac:PartyTaxScheme
43960	5	cac:PartyLegalEntity	PartyLegalEntityType	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingParty/cac:PartyLegalEntity
43970	5	cac:Contact	ContactType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingParty/cac:Contact
43980	5	cac:Person	PersonType	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingParty/cac:Person
43990	5	cac:AgentParty	PartyType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingParty/cac:AgentParty
44000	5	cac:ServiceProviderParty	ServiceProviderPartyType	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingParty/cac:ServiceProviderParty
44010	5	cac:PowerOfAttorney	PowerOfAttorneyType	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingParty/cac:PowerOfAttorney
44020	5	cac:FinancialAccount	FinancialAccountType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingParty/cac:FinancialAccount
44030	4	cac:FinancingFinancialAccount	FinancialAccountType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingFinancialAccount
44040	5	cbc:ID	Identifier	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingFinancialAccount/cbc:ID
44050	5	cbc:Name	Name	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingFinancialAccount/cbc:Name
44060	5	cbc:AliasName	Name	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingFinancialAccount/cbc:AliasName
44070	5	cbc:AccountTypeCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingFinancialAccount/cbc:AccountTypeCode
44080	5	cbc:AccountFormatCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingFinancialAccount/cbc:AccountFormatCode
44090	5	cbc:CurrencyCode	Code	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingFinancialAccount/cbc:CurrencyCode
44100	5	cbc:PaymentNote	Text	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingFinancialAccount/cbc:PaymentNote
44110	5	cac:FinancialInstitutionBranch	BranchType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingFinancialAccount/cac:FinancialInstitutionBranch
44120	5	cac:Country	CountryType	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:FinancingFinancialAccount/cac:Country
44130	4	cac:Clause	ClauseType	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:Clause
44140	5	cbc:ID	Identifier	0..1	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:Clause/cbc:ID
44150	5	cbc:Content	Text	0..n	/Statement/cac:AllowanceCharge/cac:PaymentMeans/cac:TradeFinancing/cac:Clause/cbc:Content
44160	1	cac:TaxTotal	TaxTotalType	0..n	/Statement/cac:TaxTotal
44170	2	cbc:TaxAmount	Amount	1..1	/Statement/cac:TaxTotal/cbc:TaxAmount
44180	2	cbc:RoundingAmount	Amount	0..1	/Statement/cac:TaxTotal/cbc:RoundingAmount
44190	2	cbc:TaxEvidenceIndicator	Indicator	0..1	/Statement/cac:TaxTotal/cbc:TaxEvidenceIndicator
44200	2	cbc:TaxIncludedIndicator	Indicator	0..1	/Statement/cac:TaxTotal/cbc:TaxIncludedIndicator
44210	2	cac:TaxSubtotal	TaxSubtotalType	0..n	/Statement/cac:TaxTotal/cac:TaxSubtotal
44220	3	cbc:TaxableAmount	Amount	0..1	/Statement/cac:TaxTotal/cac:TaxSubtotal/cbc:TaxableAmount
44230	3	cbc:TaxAmount	Amount	1..1	/Statement/cac:TaxTotal/cac:TaxSubtotal/cbc:TaxAmount
44240	3	cbc:CalculationSequenceNumeric	Numeric	0..1	/Statement/cac:TaxTotal/cac:TaxSubtotal/cbc:CalculationSequenceNumeric
44250	3	cbc:TransactionCurrencyTaxAmount	Amount	0..1	/Statement/cac:TaxTotal/cac:TaxSubtotal/cbc:TransactionCurrencyTaxAmount
44260	3	cbc:Percent	Percent	0..1	/Statement/cac:TaxTotal/cac:TaxSubtotal/cbc:Percent
44270	3	cbc:BaseUnitMeasure	Measure	0..1	/Statement/cac:TaxTotal/cac:TaxSubtotal/cbc:BaseUnitMeasure
44280	3	cbc:PerUnitAmount	Amount	0..1	/Statement/cac:TaxTotal/cac:TaxSubtotal/cbc:PerUnitAmount
44290	3	cbc:TierRange	Text	0..1	/Statement/cac:TaxTotal/cac:TaxSubtotal/cbc:TierRange
