seq	level	ref	datatype	occurrence	XPath
81350	4	cbc:CityName	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:CityName
81360	4	cbc:PostalZone	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:PostalZone
81370	4	cbc:CountrySubentity	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:CountrySubentity
81380	4	cbc:CountrySubentityCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:CountrySubentityCode
81390	4	cbc:Region	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:Region
81400	4	cbc:District	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:District
81410	4	cbc:TimezoneOffset	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cbc:TimezoneOffset
81420	4	cac:AddressLine	AddressLineType	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:AddressLine
81430	5	cbc:Line	Text	1..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:AddressLine/cbc:Line
81440	4	cac:Country	CountryType	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:Country
81450	5	cbc:IdentificationCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:Country/cbc:IdentificationCode
81460	5	cbc:Name	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:Country/cbc:Name
81470	4	cac:LocationCoordinate	LocationCoordinateType	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:LocationCoordinate
81480	5	cbc:CoordinateSystemCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:LocationCoordinate/cbc:CoordinateSystemCode
81490	5	cbc:LatitudeDegreesMeasure	Measure	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:LocationCoordinate/cbc:LatitudeDegreesMeasure
81500	5	cbc:LatitudeMinutesMeasure	Measure	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:LocationCoordinate/cbc:LatitudeMinutesMeasure
81510	5	cbc:LatitudeDirectionCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:LocationCoordinate/cbc:LatitudeDirectionCode
81520	5	cbc:LongitudeDegreesMeasure	Measure	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:LocationCoordinate/cbc:LongitudeDegreesMeasure
81530	5	cbc:LongitudeMinutesMeasure	Measure	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:LocationCoordinate/cbc:LongitudeMinutesMeasure
81540	5	cbc:LongitudeDirectionCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:LocationCoordinate/cbc:LongitudeDirectionCode
81550	5	cbc:AltitudeMeasure	Measure	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PostalAddress/cac:LocationCoordinate/cbc:AltitudeMeasure
81560	3	cac:PhysicalLocation	LocationType	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation
81570	4	cbc:ID	Identifier	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cbc:ID
81580	4	cbc:Description	Text	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cbc:Description
81590	4	cbc:Conditions	Text	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cbc:Conditions
81600	4	cbc:CountrySubentity	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cbc:CountrySubentity
81610	4	cbc:CountrySubentityCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cbc:CountrySubentityCode
81620	4	cbc:LocationTypeCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cbc:LocationTypeCode
81630	4	cbc:InformationURI	Identifier	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cbc:InformationURI
81640	4	cbc:Name	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cbc:Name
81650	4	cac:ValidityPeriod	PeriodType	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:ValidityPeriod
81660	5	cbc:StartDate	Date	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:ValidityPeriod/cbc:StartDate
81670	5	cbc:StartTime	Time	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:ValidityPeriod/cbc:StartTime
81680	5	cbc:EndDate	Date	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:ValidityPeriod/cbc:EndDate
81690	5	cbc:EndTime	Time	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:ValidityPeriod/cbc:EndTime
81700	5	cbc:DurationMeasure	Measure	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:ValidityPeriod/cbc:DurationMeasure
81710	5	cbc:DescriptionCode	Code	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:ValidityPeriod/cbc:DescriptionCode
81720	5	cbc:Description	Text	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:ValidityPeriod/cbc:Description
81730	4	cac:Address	AddressType	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address
81740	5	cbc:ID	Identifier	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:ID
81750	5	cbc:AddressTypeCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:AddressTypeCode
81760	5	cbc:AddressFormatCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:AddressFormatCode
81770	5	cbc:Postbox	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:Postbox
81780	5	cbc:Floor	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:Floor
81790	5	cbc:Room	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:Room
81800	5	cbc:StreetName	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:StreetName
81810	5	cbc:AdditionalStreetName	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:AdditionalStreetName
81820	5	cbc:BlockName	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:BlockName
81830	5	cbc:BuildingName	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:BuildingName
81840	5	cbc:BuildingNumber	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:BuildingNumber
81850	5	cbc:InhouseMail	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:InhouseMail
81860	5	cbc:Department	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:Department
81870	5	cbc:MarkAttention	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:MarkAttention
81880	5	cbc:MarkCare	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:MarkCare
81890	5	cbc:PlotIdentification	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:PlotIdentification
81900	5	cbc:CitySubdivisionName	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:CitySubdivisionName
81910	5	cbc:CityName	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:CityName
81920	5	cbc:PostalZone	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:PostalZone
81930	5	cbc:CountrySubentity	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:CountrySubentity
81940	5	cbc:CountrySubentityCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:CountrySubentityCode
81950	5	cbc:Region	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:Region
81960	5	cbc:District	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:District
81970	5	cbc:TimezoneOffset	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cbc:TimezoneOffset
81980	5	cac:AddressLine	AddressLineType	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cac:AddressLine
81990	5	cac:Country	CountryType	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cac:Country
82000	5	cac:LocationCoordinate	LocationCoordinateType	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:Address/cac:LocationCoordinate
82010	4	cac:SubsidiaryLocation	LocationType	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:SubsidiaryLocation
82020	4	cac:LocationCoordinate	LocationCoordinateType	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:LocationCoordinate
82030	5	cbc:CoordinateSystemCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:LocationCoordinate/cbc:CoordinateSystemCode
82040	5	cbc:LatitudeDegreesMeasure	Measure	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:LocationCoordinate/cbc:LatitudeDegreesMeasure
82050	5	cbc:LatitudeMinutesMeasure	Measure	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:LocationCoordinate/cbc:LatitudeMinutesMeasure
82060	5	cbc:LatitudeDirectionCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:LocationCoordinate/cbc:LatitudeDirectionCode
82070	5	cbc:LongitudeDegreesMeasure	Measure	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:LocationCoordinate/cbc:LongitudeDegreesMeasure
82080	5	cbc:LongitudeMinutesMeasure	Measure	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:LocationCoordinate/cbc:LongitudeMinutesMeasure
82090	5	cbc:LongitudeDirectionCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:LocationCoordinate/cbc:LongitudeDirectionCode
82100	5	cbc:AltitudeMeasure	Measure	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PhysicalLocation/cac:LocationCoordinate/cbc:AltitudeMeasure
82110	3	cac:PartyTaxScheme	PartyTaxSchemeType	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme
82120	4	cbc:RegistrationName	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cbc:RegistrationName
82130	4	cbc:CompanyID	Identifier	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cbc:CompanyID
82140	4	cbc:TaxLevelCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cbc:TaxLevelCode
82150	4	cbc:ExemptionReasonCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cbc:ExemptionReasonCode
82160	4	cbc:ExemptionReason	Text	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cbc:ExemptionReason
82170	4	cac:RegistrationAddress	AddressType	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress
82180	5	cbc:ID	Identifier	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:ID
82190	5	cbc:AddressTypeCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:AddressTypeCode
82200	5	cbc:AddressFormatCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:AddressFormatCode
82210	5	cbc:Postbox	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:Postbox
82220	5	cbc:Floor	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:Floor
82230	5	cbc:Room	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:Room
82240	5	cbc:StreetName	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:StreetName
82250	5	cbc:AdditionalStreetName	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:AdditionalStreetName
82260	5	cbc:BlockName	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:BlockName
82270	5	cbc:BuildingName	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:BuildingName
82280	5	cbc:BuildingNumber	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:BuildingNumber
82290	5	cbc:InhouseMail	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:InhouseMail
82300	5	cbc:Department	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:Department
82310	5	cbc:MarkAttention	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:MarkAttention
82320	5	cbc:MarkCare	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:MarkCare
82330	5	cbc:PlotIdentification	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:PlotIdentification
82340	5	cbc:CitySubdivisionName	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:CitySubdivisionName
82350	5	cbc:CityName	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:CityName
82360	5	cbc:PostalZone	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:PostalZone
82370	5	cbc:CountrySubentity	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:CountrySubentity
82380	5	cbc:CountrySubentityCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:CountrySubentityCode
82390	5	cbc:Region	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:Region
82400	5	cbc:District	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:District
82410	5	cbc:TimezoneOffset	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cbc:TimezoneOffset
82420	5	cac:AddressLine	AddressLineType	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cac:AddressLine
82430	5	cac:Country	CountryType	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cac:Country
82440	5	cac:LocationCoordinate	LocationCoordinateType	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:RegistrationAddress/cac:LocationCoordinate
82450	4	cac:TaxScheme	TaxSchemeType	1..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:TaxScheme
82460	5	cbc:ID	Identifier	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:TaxScheme/cbc:ID
82470	5	cbc:Name	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:TaxScheme/cbc:Name
82480	5	cbc:TaxTypeCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:TaxScheme/cbc:TaxTypeCode
82490	5	cbc:CurrencyCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:TaxScheme/cbc:CurrencyCode
82500	5	cac:JurisdictionRegionAddress	AddressType	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyTaxScheme/cac:TaxScheme/cac:JurisdictionRegionAddress
82510	3	cac:PartyLegalEntity	PartyLegalEntityType	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity
82520	4	cbc:RegistrationName	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cbc:RegistrationName
82530	4	cbc:CompanyID	Identifier	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cbc:CompanyID
82540	4	cbc:RegistrationDate	Date	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cbc:RegistrationDate
82550	4	cbc:RegistrationExpirationDate	Date	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cbc:RegistrationExpirationDate
82560	4	cbc:CompanyLegalFormCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cbc:CompanyLegalFormCode
82570	4	cbc:CompanyLegalForm	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cbc:CompanyLegalForm
82580	4	cbc:SoleProprietorshipIndicator	Indicator	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cbc:SoleProprietorshipIndicator
82590	4	cbc:CompanyLiquidationStatusCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cbc:CompanyLiquidationStatusCode
82600	4	cbc:CorporateStockAmount	Amount	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cbc:CorporateStockAmount
82610	4	cbc:FullyPaidSharesIndicator	Indicator	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cbc:FullyPaidSharesIndicator
82620	4	cac:RegistrationAddress	AddressType	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress
82630	5	cbc:ID	Identifier	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:ID
82640	5	cbc:AddressTypeCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:AddressTypeCode
82650	5	cbc:AddressFormatCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:AddressFormatCode
82660	5	cbc:Postbox	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:Postbox
82670	5	cbc:Floor	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:Floor
82680	5	cbc:Room	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:Room
82690	5	cbc:StreetName	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:StreetName
82700	5	cbc:AdditionalStreetName	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:AdditionalStreetName
82710	5	cbc:BlockName	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:BlockName
82720	5	cbc:BuildingName	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:BuildingName
82730	5	cbc:BuildingNumber	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:BuildingNumber
82740	5	cbc:InhouseMail	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:InhouseMail
82750	5	cbc:Department	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:Department
82760	5	cbc:MarkAttention	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:MarkAttention
82770	5	cbc:MarkCare	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:MarkCare
82780	5	cbc:PlotIdentification	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:PlotIdentification
82790	5	cbc:CitySubdivisionName	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:CitySubdivisionName
82800	5	cbc:CityName	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:CityName
82810	5	cbc:PostalZone	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:PostalZone
82820	5	cbc:CountrySubentity	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:CountrySubentity
82830	5	cbc:CountrySubentityCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:CountrySubentityCode
82840	5	cbc:Region	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:Region
82850	5	cbc:District	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:District
82860	5	cbc:TimezoneOffset	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cbc:TimezoneOffset
82870	5	cac:AddressLine	AddressLineType	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cac:AddressLine
82880	5	cac:Country	CountryType	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cac:Country
82890	5	cac:LocationCoordinate	LocationCoordinateType	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:RegistrationAddress/cac:LocationCoordinate
82900	4	cac:CorporateRegistrationScheme	CorporateRegistrationSchemeType	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:CorporateRegistrationScheme
82910	5	cbc:ID	Identifier	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:CorporateRegistrationScheme/cbc:ID
82920	5	cbc:Name	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:CorporateRegistrationScheme/cbc:Name
82930	5	cbc:CorporateRegistrationTypeCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:CorporateRegistrationScheme/cbc:CorporateRegistrationTypeCode
82940	5	cac:JurisdictionRegionAddress	AddressType	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:CorporateRegistrationScheme/cac:JurisdictionRegionAddress
82950	4	cac:ShareholderParty	ShareholderPartyType	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:ShareholderParty
82960	5	cbc:PartecipationPercent	Percent	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:PartyLegalEntity/cac:ShareholderParty/cbc:PartecipationPercent
82970	3	cac:Contact	ContactType	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:Contact
82980	4	cbc:ID	Identifier	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:Contact/cbc:ID
82990	4	cbc:Name	Name	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:Contact/cbc:Name
83000	4	cbc:Telephone	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:Contact/cbc:Telephone
83010	4	cbc:Telefax	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:Contact/cbc:Telefax
83020	4	cbc:ElectronicMail	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:Contact/cbc:ElectronicMail
83030	4	cbc:Note	Text	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:Contact/cbc:Note
83040	4	cac:OtherCommunication	CommunicationType	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:Contact/cac:OtherCommunication
83050	5	cbc:ChannelCode	Code	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:Contact/cac:OtherCommunication/cbc:ChannelCode
83060	5	cbc:Channel	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:Contact/cac:OtherCommunication/cbc:Channel
83070	5	cbc:Value	Text	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:Contact/cac:OtherCommunication/cbc:Value
83080	3	cac:Person	PersonType	0..n	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:Person
83090	4	cbc:ID	Identifier	0..1	/CreditNote/cac:Delivery/cac:DeliveryParty/cac:Person/cbc:ID
