seq	level	option	name	abbreviation	datatype	enumeration/pattern	occurrence	XPath
15020	10		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/PstlAdr/Ctry
15030	10		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/PstlAdr/AdrLine
15040	9		Identification	Id	Party38Choice		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/Id
15050	10	 --------- Chc	Organisation Identification	OrgId	OrganisationIdentification29		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/Id/OrgId
15060	11		Any BIC	AnyBIC	AnyBICDec2014Identifier (xs:string)	[A-Z0-9]{4,4}[A-Z]{2,2}[A-Z0-9]{2,2}([A-Z0-9]{3,3}){0,1}	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/Id/OrgId/AnyBIC
15070	11		LEI	LEI	LEIIdentifier (xs:string)	[A-Z0-9]{18,18}[0-9]{2,2}	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/Id/OrgId/LEI
15080	11		Other	Othr	GenericOrganisationIdentification1		0..n	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/Id/OrgId/Othr
15090	12		Identification	Id	Max35Text (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/Id/OrgId/Othr/Id
15100	12		Scheme Name	SchmeNm	OrganisationIdentificationSchemeName1Choice		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/Id/OrgId/Othr/SchmeNm
15110	13	 ------------ Chc	Code	Cd	ExternalOrganisationIdentification1Code (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/Id/OrgId/Othr/SchmeNm/Cd
15120	13	 ------------ Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/Id/OrgId/Othr/SchmeNm/Prtry
15130	12		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/Id/OrgId/Othr/Issr
15140	10	 --------- Chc	Private Identification	PrvtId	PersonIdentification13		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/Id/PrvtId
15150	11		Date And Place Of Birth	DtAndPlcOfBirth	DateAndPlaceOfBirth1		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/Id/PrvtId/DtAndPlcOfBirth
15160	12		Birth Date	BirthDt	ISODate (xs:date)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/Id/PrvtId/DtAndPlcOfBirth/BirthDt
15170	12		Province Of Birth	PrvcOfBirth	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/Id/PrvtId/DtAndPlcOfBirth/PrvcOfBirth
15180	12		City Of Birth	CityOfBirth	Max35Text (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/Id/PrvtId/DtAndPlcOfBirth/CityOfBirth
15190	12		Country Of Birth	CtryOfBirth	CountryCode (xs:string)	[A-Z]{2,2}	1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/Id/PrvtId/DtAndPlcOfBirth/CtryOfBirth
15200	11		Other	Othr	GenericPersonIdentification1		0..n	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/Id/PrvtId/Othr
15210	12		Identification	Id	Max35Text (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/Id/PrvtId/Othr/Id
15220	12		Scheme Name	SchmeNm	PersonIdentificationSchemeName1Choice		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/Id/PrvtId/Othr/SchmeNm
15230	13	 ------------ Chc	Code	Cd	ExternalPersonIdentification1Code (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/Id/PrvtId/Othr/SchmeNm/Cd
15240	13	 ------------ Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/Id/PrvtId/Othr/SchmeNm/Prtry
15250	12		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/Id/PrvtId/Othr/Issr
15260	9		Country Of Residence	CtryOfRes	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/CtryOfRes
15270	9		Contact Details	CtctDtls	Contact4		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/CtctDtls
15280	10		Name Prefix	NmPrfx	NamePrefix2Code (xs:string)	DOCT MADM MISS MIST MIKS	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/CtctDtls/NmPrfx
15290	10		Name	Nm	Max140Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/CtctDtls/Nm
15300	10		Phone Number	PhneNb	PhoneNumber (xs:string)	\+[0-9]{1,3}-[0-9()+\-]{1,30}	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/CtctDtls/PhneNb
15310	10		Mobile Number	MobNb	PhoneNumber (xs:string)	\+[0-9]{1,3}-[0-9()+\-]{1,30}	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/CtctDtls/MobNb
15320	10		Fax Number	FaxNb	PhoneNumber (xs:string)	\+[0-9]{1,3}-[0-9()+\-]{1,30}	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/CtctDtls/FaxNb
15330	10		Email Address	EmailAdr	Max2048Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/CtctDtls/EmailAdr
15340	10		Email Purpose	EmailPurp	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/CtctDtls/EmailPurp
15350	10		Job Title	JobTitl	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/CtctDtls/JobTitl
15360	10		Responsibility	Rspnsblty	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/CtctDtls/Rspnsblty
15370	10		Department	Dept	Max70Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/CtctDtls/Dept
15380	10		Other	Othr	OtherContact1		0..n	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/CtctDtls/Othr
15390	11		Channel Type	ChanlTp	Max4Text (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/CtctDtls/Othr/ChanlTp
15400	11		Identification	Id	Max128Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/CtctDtls/Othr/Id
15410	10		Preferred Method	PrefrdMtd	PreferredContactMethod1Code (xs:string)	LETT MAIL PHON FAXX CELL	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Pty/CtctDtls/PrefrdMtd
15420	8	 ------- Chc	Agent	Agt	BranchAndFinancialInstitutionIdentification6		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt
15430	9		Financial Institution Identification	FinInstnId	FinancialInstitutionIdentification18		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId
15440	10		BICFI	BICFI	BICFIDec2014Identifier (xs:string)	[A-Z0-9]{4,4}[A-Z]{2,2}[A-Z0-9]{2,2}([A-Z0-9]{3,3}){0,1}	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/BICFI
15450	10		Clearing System Member Identification	ClrSysMmbId	ClearingSystemMemberIdentification2		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/ClrSysMmbId
15460	11		Clearing System Identification	ClrSysId	ClearingSystemIdentification2Choice		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/ClrSysMmbId/ClrSysId
15470	12	 ----------- Chc	Code	Cd	ExternalClearingSystemIdentification1Code (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/ClrSysMmbId/ClrSysId/Cd
15480	12	 ----------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/ClrSysMmbId/ClrSysId/Prtry
15490	11		Member Identification	MmbId	Max35Text (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/ClrSysMmbId/MmbId
15500	10		LEI	LEI	LEIIdentifier (xs:string)	[A-Z0-9]{18,18}[0-9]{2,2}	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/LEI
15510	10		Name	Nm	Max140Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/Nm
15520	10		Postal Address	PstlAdr	PostalAddress24		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/PstlAdr
15530	11		Address Type	AdrTp	AddressType3Choice		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/PstlAdr/AdrTp
15540	12	 ----------- Chc	Code	Cd	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/PstlAdr/AdrTp/Cd
15550	12	 ----------- Chc	Proprietary	Prtry	GenericIdentification30		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/PstlAdr/AdrTp/Prtry
15560	13		Identification	Id	Exact4AlphaNumericText (xs:string)	[a-zA-Z0-9]{4}	1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/PstlAdr/AdrTp/Prtry/Id
15570	13		Issuer	Issr	Max35Text (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/PstlAdr/AdrTp/Prtry/Issr
15580	13		Scheme Name	SchmeNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/PstlAdr/AdrTp/Prtry/SchmeNm
15590	11		Department	Dept	Max70Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/PstlAdr/Dept
15600	11		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/PstlAdr/SubDept
15610	11		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/PstlAdr/StrtNm
15620	11		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/PstlAdr/BldgNb
15630	11		Building Name	BldgNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/PstlAdr/BldgNm
15640	11		Floor	Flr	Max70Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/PstlAdr/Flr
15650	11		Post Box	PstBx	Max16Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/PstlAdr/PstBx
15660	11		Room	Room	Max70Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/PstlAdr/Room
15670	11		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/PstlAdr/PstCd
15680	11		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/PstlAdr/TwnNm
15690	11		Town Location Name	TwnLctnNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/PstlAdr/TwnLctnNm
15700	11		District Name	DstrctNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/PstlAdr/DstrctNm
15710	11		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/PstlAdr/CtrySubDvsn
15720	11		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/PstlAdr/Ctry
15730	11		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/PstlAdr/AdrLine
15740	10		Other	Othr	GenericFinancialIdentification1		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/Othr
15750	11		Identification	Id	Max35Text (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/Othr/Id
15760	11		Scheme Name	SchmeNm	FinancialIdentificationSchemeName1Choice		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/Othr/SchmeNm
15770	12	 ----------- Chc	Code	Cd	ExternalFinancialInstitutionIdentification1Code (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/Othr/SchmeNm/Cd
15780	12	 ----------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/Othr/SchmeNm/Prtry
15790	11		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/FinInstnId/Othr/Issr
15800	9		Branch Identification	BrnchId	BranchData3		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId
15810	10		Identification	Id	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/Id
15820	10		LEI	LEI	LEIIdentifier (xs:string)	[A-Z0-9]{18,18}[0-9]{2,2}	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/LEI
15830	10		Name	Nm	Max140Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/Nm
15840	10		Postal Address	PstlAdr	PostalAddress24		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/PstlAdr
15850	11		Address Type	AdrTp	AddressType3Choice		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/PstlAdr/AdrTp
15860	12	 ----------- Chc	Code	Cd	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/PstlAdr/AdrTp/Cd
15870	12	 ----------- Chc	Proprietary	Prtry	GenericIdentification30		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/PstlAdr/AdrTp/Prtry
15880	13		Identification	Id	Exact4AlphaNumericText (xs:string)	[a-zA-Z0-9]{4}	1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/PstlAdr/AdrTp/Prtry/Id
15890	13		Issuer	Issr	Max35Text (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/PstlAdr/AdrTp/Prtry/Issr
15900	13		Scheme Name	SchmeNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/PstlAdr/AdrTp/Prtry/SchmeNm
15910	11		Department	Dept	Max70Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/PstlAdr/Dept
15920	11		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/PstlAdr/SubDept
15930	11		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/PstlAdr/StrtNm
15940	11		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/PstlAdr/BldgNb
15950	11		Building Name	BldgNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/PstlAdr/BldgNm
15960	11		Floor	Flr	Max70Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/PstlAdr/Flr
15970	11		Post Box	PstBx	Max16Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/PstlAdr/PstBx
15980	11		Room	Room	Max70Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/PstlAdr/Room
15990	11		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/PstlAdr/PstCd
16000	11		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/PstlAdr/TwnNm
16010	11		Town Location Name	TwnLctnNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/PstlAdr/TwnLctnNm
16020	11		District Name	DstrctNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/PstlAdr/DstrctNm
16030	11		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/PstlAdr/CtrySubDvsn
16040	11		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/PstlAdr/Ctry
16050	11		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Agt/BrnchId/PstlAdr/AdrLine
16060	7		Trading Party	TradgPty	Party40Choice		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty
16070	8	 ------- Chc	Party	Pty	PartyIdentification135		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Pty
16080	9		Name	Nm	Max140Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Pty/Nm
16090	9		Postal Address	PstlAdr	PostalAddress24		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Pty/PstlAdr
16100	10		Address Type	AdrTp	AddressType3Choice		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Pty/PstlAdr/AdrTp
16110	11	 ---------- Chc	Code	Cd	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Pty/PstlAdr/AdrTp/Cd
16120	11	 ---------- Chc	Proprietary	Prtry	GenericIdentification30		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Pty/PstlAdr/AdrTp/Prtry
16130	12		Identification	Id	Exact4AlphaNumericText (xs:string)	[a-zA-Z0-9]{4}	1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Pty/PstlAdr/AdrTp/Prtry/Id
16140	12		Issuer	Issr	Max35Text (xs:string)		1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Pty/PstlAdr/AdrTp/Prtry/Issr
16150	12		Scheme Name	SchmeNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrDbtCdtNtfctn/Ntfctn/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Pty/PstlAdr/AdrTp/Prtry/SchmeNm
