seq	level	option	name	abbreviation	datatype	enumeration/pattern	occurrence	XPath
19220	10		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/FinInstnId/PstlAdr/AdrLine
19230	9		Other	Othr	GenericFinancialIdentification1		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/FinInstnId/Othr
19240	10		Identification	Id	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/FinInstnId/Othr/Id
19250	10		Scheme Name	SchmeNm	FinancialIdentificationSchemeName1Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/FinInstnId/Othr/SchmeNm
19260	11	 ---------- Chc	Code	Cd	ExternalFinancialInstitutionIdentification1Code (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/FinInstnId/Othr/SchmeNm/Cd
19270	11	 ---------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/FinInstnId/Othr/SchmeNm/Prtry
19280	10		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/FinInstnId/Othr/Issr
19290	8		Branch Identification	BrnchId	BranchData3		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId
19300	9		Identification	Id	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/Id
19310	9		LEI	LEI	LEIIdentifier (xs:string)	[A-Z0-9]{18,18}[0-9]{2,2}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/LEI
19320	9		Name	Nm	Max140Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/Nm
19330	9		Postal Address	PstlAdr	PostalAddress24		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/PstlAdr
19340	10		Address Type	AdrTp	AddressType3Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/PstlAdr/AdrTp
19350	11	 ---------- Chc	Code	Cd	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/PstlAdr/AdrTp/Cd
19360	11	 ---------- Chc	Proprietary	Prtry	GenericIdentification30		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/PstlAdr/AdrTp/Prtry
19370	12		Identification	Id	Exact4AlphaNumericText (xs:string)	[a-zA-Z0-9]{4}	1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/PstlAdr/AdrTp/Prtry/Id
19380	12		Issuer	Issr	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/PstlAdr/AdrTp/Prtry/Issr
19390	12		Scheme Name	SchmeNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/PstlAdr/AdrTp/Prtry/SchmeNm
19400	10		Department	Dept	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/PstlAdr/Dept
19410	10		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/PstlAdr/SubDept
19420	10		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/PstlAdr/StrtNm
19430	10		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/PstlAdr/BldgNb
19440	10		Building Name	BldgNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/PstlAdr/BldgNm
19450	10		Floor	Flr	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/PstlAdr/Flr
19460	10		Post Box	PstBx	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/PstlAdr/PstBx
19470	10		Room	Room	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/PstlAdr/Room
19480	10		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/PstlAdr/PstCd
19490	10		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/PstlAdr/TwnNm
19500	10		Town Location Name	TwnLctnNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/PstlAdr/TwnLctnNm
19510	10		District Name	DstrctNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/PstlAdr/DstrctNm
19520	10		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/PstlAdr/CtrySubDvsn
19530	10		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/PstlAdr/Ctry
19540	10		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstgAgt/BrnchId/PstlAdr/AdrLine
19550	7		Instructed Agent	InstdAgt	BranchAndFinancialInstitutionIdentification6		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt
19560	8		Financial Institution Identification	FinInstnId	FinancialInstitutionIdentification18		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId
19570	9		BICFI	BICFI	BICFIDec2014Identifier (xs:string)	[A-Z0-9]{4,4}[A-Z]{2,2}[A-Z0-9]{2,2}([A-Z0-9]{3,3}){0,1}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/BICFI
19580	9		Clearing System Member Identification	ClrSysMmbId	ClearingSystemMemberIdentification2		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/ClrSysMmbId
19590	10		Clearing System Identification	ClrSysId	ClearingSystemIdentification2Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/ClrSysMmbId/ClrSysId
19600	11	 ---------- Chc	Code	Cd	ExternalClearingSystemIdentification1Code (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/ClrSysMmbId/ClrSysId/Cd
19610	11	 ---------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/ClrSysMmbId/ClrSysId/Prtry
19620	10		Member Identification	MmbId	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/ClrSysMmbId/MmbId
19630	9		LEI	LEI	LEIIdentifier (xs:string)	[A-Z0-9]{18,18}[0-9]{2,2}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/LEI
19640	9		Name	Nm	Max140Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/Nm
19650	9		Postal Address	PstlAdr	PostalAddress24		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/PstlAdr
19660	10		Address Type	AdrTp	AddressType3Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/PstlAdr/AdrTp
19670	11	 ---------- Chc	Code	Cd	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/PstlAdr/AdrTp/Cd
19680	11	 ---------- Chc	Proprietary	Prtry	GenericIdentification30		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/PstlAdr/AdrTp/Prtry
19690	12		Identification	Id	Exact4AlphaNumericText (xs:string)	[a-zA-Z0-9]{4}	1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/PstlAdr/AdrTp/Prtry/Id
19700	12		Issuer	Issr	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/PstlAdr/AdrTp/Prtry/Issr
19710	12		Scheme Name	SchmeNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/PstlAdr/AdrTp/Prtry/SchmeNm
19720	10		Department	Dept	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/PstlAdr/Dept
19730	10		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/PstlAdr/SubDept
19740	10		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/PstlAdr/StrtNm
19750	10		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/PstlAdr/BldgNb
19760	10		Building Name	BldgNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/PstlAdr/BldgNm
19770	10		Floor	Flr	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/PstlAdr/Flr
19780	10		Post Box	PstBx	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/PstlAdr/PstBx
19790	10		Room	Room	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/PstlAdr/Room
19800	10		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/PstlAdr/PstCd
19810	10		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/PstlAdr/TwnNm
19820	10		Town Location Name	TwnLctnNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/PstlAdr/TwnLctnNm
19830	10		District Name	DstrctNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/PstlAdr/DstrctNm
19840	10		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/PstlAdr/CtrySubDvsn
19850	10		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/PstlAdr/Ctry
19860	10		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/PstlAdr/AdrLine
19870	9		Other	Othr	GenericFinancialIdentification1		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/Othr
19880	10		Identification	Id	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/Othr/Id
19890	10		Scheme Name	SchmeNm	FinancialIdentificationSchemeName1Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/Othr/SchmeNm
19900	11	 ---------- Chc	Code	Cd	ExternalFinancialInstitutionIdentification1Code (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/Othr/SchmeNm/Cd
19910	11	 ---------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/Othr/SchmeNm/Prtry
19920	10		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/FinInstnId/Othr/Issr
19930	8		Branch Identification	BrnchId	BranchData3		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId
19940	9		Identification	Id	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/Id
19950	9		LEI	LEI	LEIIdentifier (xs:string)	[A-Z0-9]{18,18}[0-9]{2,2}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/LEI
19960	9		Name	Nm	Max140Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/Nm
19970	9		Postal Address	PstlAdr	PostalAddress24		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/PstlAdr
19980	10		Address Type	AdrTp	AddressType3Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/PstlAdr/AdrTp
19990	11	 ---------- Chc	Code	Cd	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/PstlAdr/AdrTp/Cd
20000	11	 ---------- Chc	Proprietary	Prtry	GenericIdentification30		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/PstlAdr/AdrTp/Prtry
20010	12		Identification	Id	Exact4AlphaNumericText (xs:string)	[a-zA-Z0-9]{4}	1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/PstlAdr/AdrTp/Prtry/Id
20020	12		Issuer	Issr	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/PstlAdr/AdrTp/Prtry/Issr
20030	12		Scheme Name	SchmeNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/PstlAdr/AdrTp/Prtry/SchmeNm
20040	10		Department	Dept	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/PstlAdr/Dept
20050	10		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/PstlAdr/SubDept
20060	10		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/PstlAdr/StrtNm
20070	10		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/PstlAdr/BldgNb
20080	10		Building Name	BldgNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/PstlAdr/BldgNm
20090	10		Floor	Flr	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/PstlAdr/Flr
20100	10		Post Box	PstBx	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/PstlAdr/PstBx
20110	10		Room	Room	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/PstlAdr/Room
20120	10		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/PstlAdr/PstCd
20130	10		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/PstlAdr/TwnNm
20140	10		Town Location Name	TwnLctnNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/PstlAdr/TwnLctnNm
20150	10		District Name	DstrctNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/PstlAdr/DstrctNm
20160	10		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/PstlAdr/CtrySubDvsn
20170	10		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/PstlAdr/Ctry
20180	10		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/InstdAgt/BrnchId/PstlAdr/AdrLine
20190	7		Debtor Agent	DbtrAgt	BranchAndFinancialInstitutionIdentification6		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt
20200	8		Financial Institution Identification	FinInstnId	FinancialInstitutionIdentification18		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId
20210	9		BICFI	BICFI	BICFIDec2014Identifier (xs:string)	[A-Z0-9]{4,4}[A-Z]{2,2}[A-Z0-9]{2,2}([A-Z0-9]{3,3}){0,1}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/BICFI
20220	9		Clearing System Member Identification	ClrSysMmbId	ClearingSystemMemberIdentification2		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/ClrSysMmbId
20230	10		Clearing System Identification	ClrSysId	ClearingSystemIdentification2Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/ClrSysMmbId/ClrSysId
20240	11	 ---------- Chc	Code	Cd	ExternalClearingSystemIdentification1Code (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/ClrSysMmbId/ClrSysId/Cd
20250	11	 ---------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/ClrSysMmbId/ClrSysId/Prtry
20260	10		Member Identification	MmbId	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/ClrSysMmbId/MmbId
20270	9		LEI	LEI	LEIIdentifier (xs:string)	[A-Z0-9]{18,18}[0-9]{2,2}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/LEI
20280	9		Name	Nm	Max140Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/Nm
20290	9		Postal Address	PstlAdr	PostalAddress24		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/PstlAdr
20300	10		Address Type	AdrTp	AddressType3Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/PstlAdr/AdrTp
20310	11	 ---------- Chc	Code	Cd	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/PstlAdr/AdrTp/Cd
20320	11	 ---------- Chc	Proprietary	Prtry	GenericIdentification30		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/PstlAdr/AdrTp/Prtry
20330	12		Identification	Id	Exact4AlphaNumericText (xs:string)	[a-zA-Z0-9]{4}	1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/PstlAdr/AdrTp/Prtry/Id
20340	12		Issuer	Issr	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/PstlAdr/AdrTp/Prtry/Issr
20350	12		Scheme Name	SchmeNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/PstlAdr/AdrTp/Prtry/SchmeNm
20360	10		Department	Dept	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/PstlAdr/Dept
20370	10		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/PstlAdr/SubDept
20380	10		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/PstlAdr/StrtNm
20390	10		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/PstlAdr/BldgNb
20400	10		Building Name	BldgNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/PstlAdr/BldgNm
20410	10		Floor	Flr	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/PstlAdr/Flr
20420	10		Post Box	PstBx	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/PstlAdr/PstBx
20430	10		Room	Room	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/PstlAdr/Room
20440	10		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/PstlAdr/PstCd
20450	10		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/PstlAdr/TwnNm
20460	10		Town Location Name	TwnLctnNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/PstlAdr/TwnLctnNm
20470	10		District Name	DstrctNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdAgts/DbtrAgt/FinInstnId/PstlAdr/DstrctNm
