seq	level	option	name	abbreviation	datatype	enumeration/pattern	occurrence	XPath
9880	9	 -------- Chc	Code	Cd	ExternalCashAccountType1Code (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/CdtrAcct/Tp/Cd
9890	9	 -------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/CdtrAcct/Tp/Prtry
9900	8		Currency	Ccy	ActiveOrHistoricCurrencyCode (xs:string)	[A-Z]{3,3}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/CdtrAcct/Ccy
9910	8		Name	Nm	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/CdtrAcct/Nm
9920	7		Ultimate Creditor	UltmtCdtr	PartyIdentification43		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr
9930	8		Name	Nm	Max140Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Nm
9940	8		Postal Address	PstlAdr	PostalAddress6		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/PstlAdr
9950	9		Address Type	AdrTp	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/PstlAdr/AdrTp
9960	9		Department	Dept	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/PstlAdr/Dept
9970	9		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/PstlAdr/SubDept
9980	9		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/PstlAdr/StrtNm
9990	9		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/PstlAdr/BldgNb
10000	9		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/PstlAdr/PstCd
10010	9		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/PstlAdr/TwnNm
10020	9		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/PstlAdr/CtrySubDvsn
10030	9		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/PstlAdr/Ctry
10040	9		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/PstlAdr/AdrLine
10050	8		Identification	Id	Party11Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Id
10060	9	 -------- Chc	Organisation Identification	OrgId	OrganisationIdentification8		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Id/OrgId
10070	10		Any BIC	AnyBIC	AnyBICIdentifier (xs:string)	[A-Z]{6,6}[A-Z2-9][A-NP-Z0-9]([A-Z0-9]{3,3}){0,1}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Id/OrgId/AnyBIC
10080	10		Other	Othr	GenericOrganisationIdentification1		0..n	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Id/OrgId/Othr
10090	11		Identification	Id	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Id/OrgId/Othr/Id
10100	11		Scheme Name	SchmeNm	OrganisationIdentificationSchemeName1Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Id/OrgId/Othr/SchmeNm
10110	12	 ----------- Chc	Code	Cd	ExternalOrganisationIdentification1Code (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Id/OrgId/Othr/SchmeNm/Cd
10120	12	 ----------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Id/OrgId/Othr/SchmeNm/Prtry
10130	11		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Id/OrgId/Othr/Issr
10140	9	 -------- Chc	Private Identification	PrvtId	PersonIdentification5		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Id/PrvtId
10150	10		Date And Place Of Birth	DtAndPlcOfBirth	DateAndPlaceOfBirth		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Id/PrvtId/DtAndPlcOfBirth
10160	11		Birth Date	BirthDt	ISODate (xs:date)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Id/PrvtId/DtAndPlcOfBirth/BirthDt
10170	11		Province Of Birth	PrvcOfBirth	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Id/PrvtId/DtAndPlcOfBirth/PrvcOfBirth
10180	11		City Of Birth	CityOfBirth	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Id/PrvtId/DtAndPlcOfBirth/CityOfBirth
10190	11		Country Of Birth	CtryOfBirth	CountryCode (xs:string)	[A-Z]{2,2}	1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Id/PrvtId/DtAndPlcOfBirth/CtryOfBirth
10200	10		Other	Othr	GenericPersonIdentification1		0..n	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Id/PrvtId/Othr
10210	11		Identification	Id	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Id/PrvtId/Othr/Id
10220	11		Scheme Name	SchmeNm	PersonIdentificationSchemeName1Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Id/PrvtId/Othr/SchmeNm
10230	12	 ----------- Chc	Code	Cd	ExternalPersonIdentification1Code (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Id/PrvtId/Othr/SchmeNm/Cd
10240	12	 ----------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Id/PrvtId/Othr/SchmeNm/Prtry
10250	11		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/Id/PrvtId/Othr/Issr
10260	8		Country Of Residence	CtryOfRes	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/CtryOfRes
10270	8		Contact Details	CtctDtls	ContactDetails2		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/CtctDtls
10280	9		Name Prefix	NmPrfx	NamePrefix1Code (xs:string)	DOCT MIST MISS MADM	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/CtctDtls/NmPrfx
10290	9		Name	Nm	Max140Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/CtctDtls/Nm
10300	9		Phone Number	PhneNb	PhoneNumber (xs:string)	\+[0-9]{1,3}-[0-9()+\-]{1,30}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/CtctDtls/PhneNb
10310	9		Mobile Number	MobNb	PhoneNumber (xs:string)	\+[0-9]{1,3}-[0-9()+\-]{1,30}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/CtctDtls/MobNb
10320	9		Fax Number	FaxNb	PhoneNumber (xs:string)	\+[0-9]{1,3}-[0-9()+\-]{1,30}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/CtctDtls/FaxNb
10330	9		Email Address	EmailAdr	Max2048Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/CtctDtls/EmailAdr
10340	9		Other	Othr	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/UltmtCdtr/CtctDtls/Othr
10350	7		Trading Party	TradgPty	PartyIdentification43		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty
10360	8		Name	Nm	Max140Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Nm
10370	8		Postal Address	PstlAdr	PostalAddress6		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/PstlAdr
10380	9		Address Type	AdrTp	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/PstlAdr/AdrTp
10390	9		Department	Dept	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/PstlAdr/Dept
10400	9		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/PstlAdr/SubDept
10410	9		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/PstlAdr/StrtNm
10420	9		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/PstlAdr/BldgNb
10430	9		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/PstlAdr/PstCd
10440	9		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/PstlAdr/TwnNm
10450	9		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/PstlAdr/CtrySubDvsn
10460	9		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/PstlAdr/Ctry
10470	9		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/PstlAdr/AdrLine
10480	8		Identification	Id	Party11Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Id
10490	9	 -------- Chc	Organisation Identification	OrgId	OrganisationIdentification8		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Id/OrgId
10500	10		Any BIC	AnyBIC	AnyBICIdentifier (xs:string)	[A-Z]{6,6}[A-Z2-9][A-NP-Z0-9]([A-Z0-9]{3,3}){0,1}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Id/OrgId/AnyBIC
10510	10		Other	Othr	GenericOrganisationIdentification1		0..n	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Id/OrgId/Othr
10520	11		Identification	Id	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Id/OrgId/Othr/Id
10530	11		Scheme Name	SchmeNm	OrganisationIdentificationSchemeName1Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Id/OrgId/Othr/SchmeNm
10540	12	 ----------- Chc	Code	Cd	ExternalOrganisationIdentification1Code (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Id/OrgId/Othr/SchmeNm/Cd
10550	12	 ----------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Id/OrgId/Othr/SchmeNm/Prtry
10560	11		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Id/OrgId/Othr/Issr
10570	9	 -------- Chc	Private Identification	PrvtId	PersonIdentification5		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Id/PrvtId
10580	10		Date And Place Of Birth	DtAndPlcOfBirth	DateAndPlaceOfBirth		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Id/PrvtId/DtAndPlcOfBirth
10590	11		Birth Date	BirthDt	ISODate (xs:date)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Id/PrvtId/DtAndPlcOfBirth/BirthDt
10600	11		Province Of Birth	PrvcOfBirth	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Id/PrvtId/DtAndPlcOfBirth/PrvcOfBirth
10610	11		City Of Birth	CityOfBirth	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Id/PrvtId/DtAndPlcOfBirth/CityOfBirth
10620	11		Country Of Birth	CtryOfBirth	CountryCode (xs:string)	[A-Z]{2,2}	1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Id/PrvtId/DtAndPlcOfBirth/CtryOfBirth
10630	10		Other	Othr	GenericPersonIdentification1		0..n	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Id/PrvtId/Othr
10640	11		Identification	Id	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Id/PrvtId/Othr/Id
10650	11		Scheme Name	SchmeNm	PersonIdentificationSchemeName1Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Id/PrvtId/Othr/SchmeNm
10660	12	 ----------- Chc	Code	Cd	ExternalPersonIdentification1Code (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Id/PrvtId/Othr/SchmeNm/Cd
10670	12	 ----------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Id/PrvtId/Othr/SchmeNm/Prtry
10680	11		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/Id/PrvtId/Othr/Issr
10690	8		Country Of Residence	CtryOfRes	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/CtryOfRes
10700	8		Contact Details	CtctDtls	ContactDetails2		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/CtctDtls
10710	9		Name Prefix	NmPrfx	NamePrefix1Code (xs:string)	DOCT MIST MISS MADM	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/CtctDtls/NmPrfx
10720	9		Name	Nm	Max140Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/CtctDtls/Nm
10730	9		Phone Number	PhneNb	PhoneNumber (xs:string)	\+[0-9]{1,3}-[0-9()+\-]{1,30}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/CtctDtls/PhneNb
10740	9		Mobile Number	MobNb	PhoneNumber (xs:string)	\+[0-9]{1,3}-[0-9()+\-]{1,30}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/CtctDtls/MobNb
10750	9		Fax Number	FaxNb	PhoneNumber (xs:string)	\+[0-9]{1,3}-[0-9()+\-]{1,30}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/CtctDtls/FaxNb
10760	9		Email Address	EmailAdr	Max2048Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/CtctDtls/EmailAdr
10770	9		Other	Othr	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/TradgPty/CtctDtls/Othr
10780	7		Proprietary	Prtry	ProprietaryParty3		0..n	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry
10790	8		Type	Tp	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Tp
10800	8		Party	Pty	PartyIdentification43		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty
10810	9		Name	Nm	Max140Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/Nm
10820	9		Postal Address	PstlAdr	PostalAddress6		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/PstlAdr
10830	10		Address Type	AdrTp	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/PstlAdr/AdrTp
10840	10		Department	Dept	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/PstlAdr/Dept
10850	10		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/PstlAdr/SubDept
10860	10		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/PstlAdr/StrtNm
10870	10		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/PstlAdr/BldgNb
10880	10		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/PstlAdr/PstCd
10890	10		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/PstlAdr/TwnNm
10900	10		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/PstlAdr/CtrySubDvsn
10910	10		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/PstlAdr/Ctry
10920	10		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/PstlAdr/AdrLine
10930	9		Identification	Id	Party11Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/Id
10940	10	 --------- Chc	Organisation Identification	OrgId	OrganisationIdentification8		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/Id/OrgId
10950	11		Any BIC	AnyBIC	AnyBICIdentifier (xs:string)	[A-Z]{6,6}[A-Z2-9][A-NP-Z0-9]([A-Z0-9]{3,3}){0,1}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/Id/OrgId/AnyBIC
10960	11		Other	Othr	GenericOrganisationIdentification1		0..n	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/Id/OrgId/Othr
10970	12		Identification	Id	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/Id/OrgId/Othr/Id
10980	12		Scheme Name	SchmeNm	OrganisationIdentificationSchemeName1Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/Id/OrgId/Othr/SchmeNm
10990	13	 ------------ Chc	Code	Cd	ExternalOrganisationIdentification1Code (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/Id/OrgId/Othr/SchmeNm/Cd
11000	13	 ------------ Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/Id/OrgId/Othr/SchmeNm/Prtry
11010	12		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/Id/OrgId/Othr/Issr
11020	10	 --------- Chc	Private Identification	PrvtId	PersonIdentification5		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/Id/PrvtId
11030	11		Date And Place Of Birth	DtAndPlcOfBirth	DateAndPlaceOfBirth		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/Id/PrvtId/DtAndPlcOfBirth
11040	12		Birth Date	BirthDt	ISODate (xs:date)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/Id/PrvtId/DtAndPlcOfBirth/BirthDt
11050	12		Province Of Birth	PrvcOfBirth	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/Id/PrvtId/DtAndPlcOfBirth/PrvcOfBirth
11060	12		City Of Birth	CityOfBirth	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/Id/PrvtId/DtAndPlcOfBirth/CityOfBirth
11070	12		Country Of Birth	CtryOfBirth	CountryCode (xs:string)	[A-Z]{2,2}	1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/Id/PrvtId/DtAndPlcOfBirth/CtryOfBirth
11080	11		Other	Othr	GenericPersonIdentification1		0..n	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/Id/PrvtId/Othr
11090	12		Identification	Id	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/Id/PrvtId/Othr/Id
11100	12		Scheme Name	SchmeNm	PersonIdentificationSchemeName1Choice		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/Id/PrvtId/Othr/SchmeNm
11110	13	 ------------ Chc	Code	Cd	ExternalPersonIdentification1Code (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/Id/PrvtId/Othr/SchmeNm/Cd
11120	13	 ------------ Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/Id/PrvtId/Othr/SchmeNm/Prtry
11130	12		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/Id/PrvtId/Othr/Issr
11140	9		Country Of Residence	CtryOfRes	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/CtryOfRes
11150	9		Contact Details	CtctDtls	ContactDetails2		0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/CtctDtls
11160	10		Name Prefix	NmPrfx	NamePrefix1Code (xs:string)	DOCT MIST MISS MADM	0..1	/Document/BkToCstmrAcctRpt/Rpt/Ntry/NtryDtls/TxDtls/RltdPties/Prtry/Pty/CtctDtls/NmPrfx
