seq	level	option	name	abbreviation	datatype	enumeration/pattern	occurrence	XPath
7830	10		Clearing System Identification	ClrSysId	ClearingSystemIdentification2Choice		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/FinInstnId/ClrSysMmbId/ClrSysId
7840	11	 ---------- Chc	Code	Cd	ExternalClearingSystemIdentification1Code (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/FinInstnId/ClrSysMmbId/ClrSysId/Cd
7850	11	 ---------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/FinInstnId/ClrSysMmbId/ClrSysId/Prtry
7860	10		Member Identification	MmbId	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/FinInstnId/ClrSysMmbId/MmbId
7870	9		Name	Nm	Max140Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/FinInstnId/Nm
7880	9		Postal Address	PstlAdr	PostalAddress6		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/FinInstnId/PstlAdr
7890	10		Address Type	AdrTp	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/FinInstnId/PstlAdr/AdrTp
7900	10		Department	Dept	Max70Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/FinInstnId/PstlAdr/Dept
7910	10		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/FinInstnId/PstlAdr/SubDept
7920	10		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/FinInstnId/PstlAdr/StrtNm
7930	10		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/FinInstnId/PstlAdr/BldgNb
7940	10		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/FinInstnId/PstlAdr/PstCd
7950	10		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/FinInstnId/PstlAdr/TwnNm
7960	10		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/FinInstnId/PstlAdr/CtrySubDvsn
7970	10		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/FinInstnId/PstlAdr/Ctry
7980	10		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/FinInstnId/PstlAdr/AdrLine
7990	9		Other	Othr	GenericFinancialIdentification1		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/FinInstnId/Othr
8000	10		Identification	Id	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/FinInstnId/Othr/Id
8010	10		Scheme Name	SchmeNm	FinancialIdentificationSchemeName1Choice		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/FinInstnId/Othr/SchmeNm
8020	11	 ---------- Chc	Code	Cd	ExternalFinancialInstitutionIdentification1Code (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/FinInstnId/Othr/SchmeNm/Cd
8030	11	 ---------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/FinInstnId/Othr/SchmeNm/Prtry
8040	10		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/FinInstnId/Othr/Issr
8050	8		Branch Identification	BrnchId	BranchData2		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/BrnchId
8060	9		Identification	Id	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/BrnchId/Id
8070	9		Name	Nm	Max140Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/BrnchId/Nm
8080	9		Postal Address	PstlAdr	PostalAddress6		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/BrnchId/PstlAdr
8090	10		Address Type	AdrTp	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/BrnchId/PstlAdr/AdrTp
8100	10		Department	Dept	Max70Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/BrnchId/PstlAdr/Dept
8110	10		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/BrnchId/PstlAdr/SubDept
8120	10		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/BrnchId/PstlAdr/StrtNm
8130	10		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/BrnchId/PstlAdr/BldgNb
8140	10		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/BrnchId/PstlAdr/PstCd
8150	10		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/BrnchId/PstlAdr/TwnNm
8160	10		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/BrnchId/PstlAdr/CtrySubDvsn
8170	10		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/BrnchId/PstlAdr/Ctry
8180	10		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgt/BrnchId/PstlAdr/AdrLine
8190	7		Original Creditor Agent Account	OrgnlCdtrAgtAcct	CashAccount16		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgtAcct
8200	8		Identification	Id	AccountIdentification4Choice		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgtAcct/Id
8210	9	 -------- Chc	IBAN	IBAN	IBAN2007Identifier (xs:string)	[A-Z]{2,2}[0-9]{2,2}[a-zA-Z0-9]{1,30}	1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgtAcct/Id/IBAN
8220	9	 -------- Chc	Other	Othr	GenericAccountIdentification1		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgtAcct/Id/Othr
8230	10		Identification	Id	Max34Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgtAcct/Id/Othr/Id
8240	10		Scheme Name	SchmeNm	AccountSchemeName1Choice		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgtAcct/Id/Othr/SchmeNm
8250	11	 ---------- Chc	Code	Cd	ExternalAccountIdentification1Code (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgtAcct/Id/Othr/SchmeNm/Cd
8260	11	 ---------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgtAcct/Id/Othr/SchmeNm/Prtry
8270	10		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgtAcct/Id/Othr/Issr
8280	8		Type	Tp	CashAccountType2		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgtAcct/Tp
8290	9	 -------- Chc	Code	Cd	CashAccountType4Code (xs:string)	CASH CHAR COMM TAXE CISH TRAS SACC CACC SVGS ONDP MGLD NREX MOMA LOAN SLRY ODFT	1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgtAcct/Tp/Cd
8300	9	 -------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgtAcct/Tp/Prtry
8310	8		Currency	Ccy	ActiveOrHistoricCurrencyCode (xs:string)	[A-Z]{3,3}	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgtAcct/Ccy
8320	8		Name	Nm	Max70Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlCdtrAgtAcct/Nm
8330	7		Original Debtor	OrgnlDbtr	PartyIdentification32		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr
8340	8		Name	Nm	Max140Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/Nm
8350	8		Postal Address	PstlAdr	PostalAddress6		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/PstlAdr
8360	9		Address Type	AdrTp	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/PstlAdr/AdrTp
8370	9		Department	Dept	Max70Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/PstlAdr/Dept
8380	9		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/PstlAdr/SubDept
8390	9		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/PstlAdr/StrtNm
8400	9		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/PstlAdr/BldgNb
8410	9		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/PstlAdr/PstCd
8420	9		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/PstlAdr/TwnNm
8430	9		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/PstlAdr/CtrySubDvsn
8440	9		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/PstlAdr/Ctry
8450	9		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/PstlAdr/AdrLine
8460	8		Identification	Id	Party6Choice		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/Id
8470	9	 -------- Chc	Organisation Identification	OrgId	OrganisationIdentification4		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/Id/OrgId
8480	10		BIC Or BEI	BICOrBEI	AnyBICIdentifier (xs:string)	[A-Z]{6,6}[A-Z2-9][A-NP-Z0-9]([A-Z0-9]{3,3}){0,1}	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/Id/OrgId/BICOrBEI
8490	10		Other	Othr	GenericOrganisationIdentification1		0..n	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/Id/OrgId/Othr
8500	11		Identification	Id	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/Id/OrgId/Othr/Id
8510	11		Scheme Name	SchmeNm	OrganisationIdentificationSchemeName1Choice		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/Id/OrgId/Othr/SchmeNm
8520	12	 ----------- Chc	Code	Cd	ExternalOrganisationIdentification1Code (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/Id/OrgId/Othr/SchmeNm/Cd
8530	12	 ----------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/Id/OrgId/Othr/SchmeNm/Prtry
8540	11		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/Id/OrgId/Othr/Issr
8550	9	 -------- Chc	Private Identification	PrvtId	PersonIdentification5		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/Id/PrvtId
8560	10		Date And Place Of Birth	DtAndPlcOfBirth	DateAndPlaceOfBirth		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/Id/PrvtId/DtAndPlcOfBirth
8570	11		Birth Date	BirthDt	ISODate (xs:date)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/Id/PrvtId/DtAndPlcOfBirth/BirthDt
8580	11		Province Of Birth	PrvcOfBirth	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/Id/PrvtId/DtAndPlcOfBirth/PrvcOfBirth
8590	11		City Of Birth	CityOfBirth	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/Id/PrvtId/DtAndPlcOfBirth/CityOfBirth
8600	11		Country Of Birth	CtryOfBirth	CountryCode (xs:string)	[A-Z]{2,2}	1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/Id/PrvtId/DtAndPlcOfBirth/CtryOfBirth
8610	10		Other	Othr	GenericPersonIdentification1		0..n	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/Id/PrvtId/Othr
8620	11		Identification	Id	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/Id/PrvtId/Othr/Id
8630	11		Scheme Name	SchmeNm	PersonIdentificationSchemeName1Choice		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/Id/PrvtId/Othr/SchmeNm
8640	12	 ----------- Chc	Code	Cd	ExternalPersonIdentification1Code (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/Id/PrvtId/Othr/SchmeNm/Cd
8650	12	 ----------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/Id/PrvtId/Othr/SchmeNm/Prtry
8660	11		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/Id/PrvtId/Othr/Issr
8670	8		Country Of Residence	CtryOfRes	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/CtryOfRes
8680	8		Contact Details	CtctDtls	ContactDetails2		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/CtctDtls
8690	9		Name Prefix	NmPrfx	NamePrefix1Code (xs:string)	DOCT MIST MISS MADM	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/CtctDtls/NmPrfx
8700	9		Name	Nm	Max140Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/CtctDtls/Nm
8710	9		Phone Number	PhneNb	PhoneNumber (xs:string)	\+[0-9]{1,3}-[0-9()+\-]{1,30}	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/CtctDtls/PhneNb
8720	9		Mobile Number	MobNb	PhoneNumber (xs:string)	\+[0-9]{1,3}-[0-9()+\-]{1,30}	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/CtctDtls/MobNb
8730	9		Fax Number	FaxNb	PhoneNumber (xs:string)	\+[0-9]{1,3}-[0-9()+\-]{1,30}	0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/CtctDtls/FaxNb
8740	9		Email Address	EmailAdr	Max2048Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/CtctDtls/EmailAdr
8750	9		Other	Othr	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtr/CtctDtls/Othr
8760	7		Original Debtor Account	OrgnlDbtrAcct	CashAccount16		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtrAcct
8770	8		Identification	Id	AccountIdentification4Choice		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtrAcct/Id
8780	9	 -------- Chc	IBAN	IBAN	IBAN2007Identifier (xs:string)	[A-Z]{2,2}[0-9]{2,2}[a-zA-Z0-9]{1,30}	1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtrAcct/Id/IBAN
8790	9	 -------- Chc	Other	Othr	GenericAccountIdentification1		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtrAcct/Id/Othr
8800	10		Identification	Id	Max34Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtrAcct/Id/Othr/Id
8810	10		Scheme Name	SchmeNm	AccountSchemeName1Choice		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtrAcct/Id/Othr/SchmeNm
8820	11	 ---------- Chc	Code	Cd	ExternalAccountIdentification1Code (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtrAcct/Id/Othr/SchmeNm/Cd
8830	11	 ---------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtrAcct/Id/Othr/SchmeNm/Prtry
8840	10		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/CstmrPmtStsRpt/OrgnlPmtInfAndSts/TxInfAndSts/OrgnlTxRef/MndtRltdInf/AmdmntInfDtls/OrgnlDbtrAcct/Id/Othr/Issr
