seq	level	option	name	abbreviation	datatype	enumeration/pattern	occurrence	XPath
4270	5		Service Level	SvcLvl	ServiceLevel8Choice		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/SvcLvl
4280	6	 ----- Chc	Code	Cd	ExternalServiceLevel1Code (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/SvcLvl/Cd
4290	6	 ----- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/SvcLvl/Prtry
4300	5		Local Instrument	LclInstrm	LocalInstrument2Choice		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/LclInstrm
4310	6	 ----- Chc	Code	Cd	ExternalLocalInstrument1Code (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/LclInstrm/Cd
4320	6	 ----- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/LclInstrm/Prtry
4330	5		Category Purpose	CtgyPurp	CategoryPurpose1Choice		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/CtgyPurp
4340	6	 ----- Chc	Code	Cd	ExternalCategoryPurpose1Code (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/CtgyPurp/Cd
4350	6	 ----- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/PmtTpInf/CtgyPurp/Prtry
4360	4		Amount	Amt	AmountType3Choice		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Amt
4370	5	 ---- Chc	Instructed Amount	InstdAmt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Amt/InstdAmt
4380	5	 ---- Chc	Equivalent Amount	EqvtAmt	EquivalentAmount2		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Amt/EqvtAmt
4390	6		Amount	Amt	ActiveOrHistoricCurrencyAndAmount (ActiveOrHistoricCurrencyAndAmount_SimpleType (xs:decimal) @Ccy (ActiveOrHistoricCurrencyCode:required))		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Amt/EqvtAmt/Amt
4400	6		Currency Of Transfer	CcyOfTrf	ActiveOrHistoricCurrencyCode (xs:string)	[A-Z]{3,3}	1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Amt/EqvtAmt/CcyOfTrf
4410	4		Exchange Rate Information	XchgRateInf	ExchangeRateInformation1		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/XchgRateInf
4420	5		Exchange Rate	XchgRate	BaseOneRate (xs:decimal)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/XchgRateInf/XchgRate
4430	5		Rate Type	RateTp	ExchangeRateType1Code (xs:string)	SPOT SALE AGRD	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/XchgRateInf/RateTp
4440	5		Contract Identification	CtrctId	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/XchgRateInf/CtrctId
4450	4		Charge Bearer	ChrgBr	ChargeBearerType1Code (xs:string)	DEBT CRED SHAR SLEV	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChrgBr
4460	4		Cheque Instruction	ChqInstr	Cheque6		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr
4470	5		Cheque Type	ChqTp	ChequeType2Code (xs:string)	CCHQ CCCH BCHQ DRFT ELDR	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqTp
4480	5		Cheque Number	ChqNb	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqNb
4490	5		Cheque From	ChqFr	NameAndAddress10		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr
4500	6		Name	Nm	Max140Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Nm
4510	6		Address	Adr	PostalAddress6		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Adr
4520	7		Address Type	AdrTp	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Adr/AdrTp
4530	7		Department	Dept	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Adr/Dept
4540	7		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Adr/SubDept
4550	7		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Adr/StrtNm
4560	7		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Adr/BldgNb
4570	7		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Adr/PstCd
4580	7		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Adr/TwnNm
4590	7		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Adr/CtrySubDvsn
4600	7		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Adr/Ctry
4610	7		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqFr/Adr/AdrLine
4620	5		Delivery Method	DlvryMtd	ChequeDeliveryMethod1Choice		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvryMtd
4630	6	 ----- Chc	Code	Cd	ChequeDelivery1Code (xs:string)	MLDB MLCD MLFA CRDB CRCD CRFA PUDB PUCD PUFA RGDB RGCD RGFA	1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvryMtd/Cd
4640	6	 ----- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvryMtd/Prtry
4650	5		Deliver To	DlvrTo	NameAndAddress10		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo
4660	6		Name	Nm	Max140Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Nm
4670	6		Address	Adr	PostalAddress6		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Adr
4680	7		Address Type	AdrTp	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Adr/AdrTp
4690	7		Department	Dept	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Adr/Dept
4700	7		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Adr/SubDept
4710	7		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Adr/StrtNm
4720	7		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Adr/BldgNb
4730	7		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Adr/PstCd
4740	7		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Adr/TwnNm
4750	7		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Adr/CtrySubDvsn
4760	7		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Adr/Ctry
4770	7		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/DlvrTo/Adr/AdrLine
4780	5		Instruction Priority	InstrPrty	Priority2Code (xs:string)	HIGH NORM	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/InstrPrty
4790	5		Cheque Maturity Date	ChqMtrtyDt	ISODate (xs:date)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/ChqMtrtyDt
4800	5		Forms Code	FrmsCd	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/FrmsCd
4810	5		Memo Field	MemoFld	Max35Text (xs:string)		0..2	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/MemoFld
4820	5		Regional Clearing Zone	RgnlClrZone	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/RgnlClrZone
4830	5		Print Location	PrtLctn	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/ChqInstr/PrtLctn
4840	4		Ultimate Debtor	UltmtDbtr	PartyIdentification32		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr
4850	5		Name	Nm	Max140Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Nm
4860	5		Postal Address	PstlAdr	PostalAddress6		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/PstlAdr
4870	6		Address Type	AdrTp	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/PstlAdr/AdrTp
4880	6		Department	Dept	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/PstlAdr/Dept
4890	6		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/PstlAdr/SubDept
4900	6		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/PstlAdr/StrtNm
4910	6		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/PstlAdr/BldgNb
4920	6		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/PstlAdr/PstCd
4930	6		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/PstlAdr/TwnNm
4940	6		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/PstlAdr/CtrySubDvsn
4950	6		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/PstlAdr/Ctry
4960	6		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/PstlAdr/AdrLine
4970	5		Identification	Id	Party6Choice		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id
4980	6	 ----- Chc	Organisation Identification	OrgId	OrganisationIdentification4		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/OrgId
4990	7		BIC Or BEI	BICOrBEI	AnyBICIdentifier (xs:string)	[A-Z]{6,6}[A-Z2-9][A-NP-Z0-9]([A-Z0-9]{3,3}){0,1}	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/OrgId/BICOrBEI
5000	7		Other	Othr	GenericOrganisationIdentification1		0..n	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/OrgId/Othr
5010	8		Identification	Id	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/OrgId/Othr/Id
5020	8		Scheme Name	SchmeNm	OrganisationIdentificationSchemeName1Choice		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/OrgId/Othr/SchmeNm
5030	9	 -------- Chc	Code	Cd	ExternalOrganisationIdentification1Code (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/OrgId/Othr/SchmeNm/Cd
5040	9	 -------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/OrgId/Othr/SchmeNm/Prtry
5050	8		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/OrgId/Othr/Issr
5060	6	 ----- Chc	Private Identification	PrvtId	PersonIdentification5		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId
5070	7		Date And Place Of Birth	DtAndPlcOfBirth	DateAndPlaceOfBirth		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId/DtAndPlcOfBirth
5080	8		Birth Date	BirthDt	ISODate (xs:date)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId/DtAndPlcOfBirth/BirthDt
5090	8		Province Of Birth	PrvcOfBirth	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId/DtAndPlcOfBirth/PrvcOfBirth
5100	8		City Of Birth	CityOfBirth	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId/DtAndPlcOfBirth/CityOfBirth
5110	8		Country Of Birth	CtryOfBirth	CountryCode (xs:string)	[A-Z]{2,2}	1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId/DtAndPlcOfBirth/CtryOfBirth
5120	7		Other	Othr	GenericPersonIdentification1		0..n	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId/Othr
5130	8		Identification	Id	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId/Othr/Id
5140	8		Scheme Name	SchmeNm	PersonIdentificationSchemeName1Choice		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId/Othr/SchmeNm
5150	9	 -------- Chc	Code	Cd	ExternalPersonIdentification1Code (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId/Othr/SchmeNm/Cd
5160	9	 -------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId/Othr/SchmeNm/Prtry
5170	8		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/Id/PrvtId/Othr/Issr
5180	5		Country Of Residence	CtryOfRes	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/CtryOfRes
5190	5		Contact Details	CtctDtls	ContactDetails2		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/CtctDtls
5200	6		Name Prefix	NmPrfx	NamePrefix1Code (xs:string)	DOCT MIST MISS MADM	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/CtctDtls/NmPrfx
5210	6		Name	Nm	Max140Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/CtctDtls/Nm
5220	6		Phone Number	PhneNb	PhoneNumber (xs:string)	\+[0-9]{1,3}-[0-9()+\-]{1,30}	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/CtctDtls/PhneNb
5230	6		Mobile Number	MobNb	PhoneNumber (xs:string)	\+[0-9]{1,3}-[0-9()+\-]{1,30}	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/CtctDtls/MobNb
5240	6		Fax Number	FaxNb	PhoneNumber (xs:string)	\+[0-9]{1,3}-[0-9()+\-]{1,30}	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/CtctDtls/FaxNb
5250	6		Email Address	EmailAdr	Max2048Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/CtctDtls/EmailAdr
5260	6		Other	Othr	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/UltmtDbtr/CtctDtls/Othr
5270	4		Intermediary Agent 1	IntrmyAgt1	BranchAndFinancialInstitutionIdentification4		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1
5280	5		Financial Institution Identification	FinInstnId	FinancialInstitutionIdentification7		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId
5290	6		BIC	BIC	BICIdentifier (xs:string)	[A-Z]{6,6}[A-Z2-9][A-NP-Z0-9]([A-Z0-9]{3,3}){0,1}	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/BIC
5300	6		Clearing System Member Identification	ClrSysMmbId	ClearingSystemMemberIdentification2		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/ClrSysMmbId
5310	7		Clearing System Identification	ClrSysId	ClearingSystemIdentification2Choice		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/ClrSysMmbId/ClrSysId
5320	8	 ------- Chc	Code	Cd	ExternalClearingSystemIdentification1Code (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/ClrSysMmbId/ClrSysId/Cd
5330	8	 ------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/ClrSysMmbId/ClrSysId/Prtry
5340	7		Member Identification	MmbId	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/ClrSysMmbId/MmbId
5350	6		Name	Nm	Max140Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/Nm
5360	6		Postal Address	PstlAdr	PostalAddress6		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/PstlAdr
5370	7		Address Type	AdrTp	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/PstlAdr/AdrTp
5380	7		Department	Dept	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/PstlAdr/Dept
5390	7		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/PstlAdr/SubDept
5400	7		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/PstlAdr/StrtNm
5410	7		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/PstlAdr/BldgNb
5420	7		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/PstlAdr/PstCd
5430	7		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/PstlAdr/TwnNm
5440	7		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/PstlAdr/CtrySubDvsn
5450	7		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/PstlAdr/Ctry
5460	7		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/PstlAdr/AdrLine
5470	6		Other	Othr	GenericFinancialIdentification1		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/Othr
5480	7		Identification	Id	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/Othr/Id
5490	7		Scheme Name	SchmeNm	FinancialIdentificationSchemeName1Choice		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/Othr/SchmeNm
5500	8	 ------- Chc	Code	Cd	ExternalFinancialInstitutionIdentification1Code (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/Othr/SchmeNm/Cd
5510	8	 ------- Chc	Proprietary	Prtry	Max35Text (xs:string)		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/Othr/SchmeNm/Prtry
5520	7		Issuer	Issr	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/FinInstnId/Othr/Issr
5530	5		Branch Identification	BrnchId	BranchData2		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/BrnchId
5540	6		Identification	Id	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/BrnchId/Id
5550	6		Name	Nm	Max140Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/BrnchId/Nm
5560	6		Postal Address	PstlAdr	PostalAddress6		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/BrnchId/PstlAdr
5570	7		Address Type	AdrTp	AddressType2Code (xs:string)	ADDR PBOX HOME BIZZ MLTO DLVY	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/BrnchId/PstlAdr/AdrTp
5580	7		Department	Dept	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/BrnchId/PstlAdr/Dept
5590	7		Sub Department	SubDept	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/BrnchId/PstlAdr/SubDept
5600	7		Street Name	StrtNm	Max70Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/BrnchId/PstlAdr/StrtNm
5610	7		Building Number	BldgNb	Max16Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/BrnchId/PstlAdr/BldgNb
5620	7		Post Code	PstCd	Max16Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/BrnchId/PstlAdr/PstCd
5630	7		Town Name	TwnNm	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/BrnchId/PstlAdr/TwnNm
5640	7		Country Sub Division	CtrySubDvsn	Max35Text (xs:string)		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/BrnchId/PstlAdr/CtrySubDvsn
5650	7		Country	Ctry	CountryCode (xs:string)	[A-Z]{2,2}	0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/BrnchId/PstlAdr/Ctry
5660	7		Address Line	AdrLine	Max70Text (xs:string)		0..7	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1/BrnchId/PstlAdr/AdrLine
5670	4		Intermediary Agent 1 Account	IntrmyAgt1Acct	CashAccount16		0..1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct
5680	5		Identification	Id	AccountIdentification4Choice		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id
5690	6	 ----- Chc	IBAN	IBAN	IBAN2007Identifier (xs:string)	[A-Z]{2,2}[0-9]{2,2}[a-zA-Z0-9]{1,30}	1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id/IBAN
5700	6	 ----- Chc	Other	Othr	GenericAccountIdentification1		1	/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/IntrmyAgt1Acct/Id/Othr
